sep=;
FrameUpdate;FrameFixed;OVRInputLTouchPositionX;OVRInputLTouchPositionY;OVRInputLTouchPositionZ;OVRInputLTouchSpeed;OVRInputLTouchVelocityX;OVRInputLTouchVelocityY;OVRInputLTouchVelocityZ;OVRInputLTouchAccelerationX;OVRInputLTouchAccelerationY;OVRInputLTouchAccelerationZ;OVRInputLTouchAccelerationStrength;OVRInputLTouchOrientationX;OVRInputLTouchOrientationY;OVRInputLTouchOrientationZ;OVRInputLTouchOrientationW;OVRInputLTouchAngSpeed;OVRInputLTouchAngVelocityX;OVRInputLTouchAngVelocityY;OVRInputLTouchAngVelocityZ;OVRInputLTouchAngAccelerationX;OVRInputLTouchAngAccelerationY;OVRInputLTouchAngAccelerationZ;OVRInputLTouchAngAccelerationStrength;OVRInputRTouchPositionX;OVRInputRTouchPositionY;OVRInputRTouchPositionZ;OVRInputRTouchSpeed;OVRInputRTouchVelocityX;OVRInputRTouchVelocityY;OVRInputRTouchVelocityZ;OVRInputRTouchAccelerationX;OVRInputRTouchAccelerationY;OVRInputRTouchAccelerationZ;OVRInputRTouchAccelerationStrength;OVRInputRTouchOrientationX;OVRInputRTouchOrientationY;OVRInputRTouchOrientationZ;OVRInputRTouchOrientationW;OVRInputRTouchAngSpeed;OVRInputRTouchAngVelocityX;OVRInputRTouchAngVelocityY;OVRInputRTouchAngVelocityZ;OVRInputRTouchAngAccelerationX;OVRInputRTouchAngAccelerationY;OVRInputRTouchAngAccelerationZ;OVRInputRTouchAngAccelerationStrength;RawButton.None;RawTouch.None;RawNearTouch.None;RawAxis1D.None;RawAxis2D.None;OVRNodeHeadPositionX;OVRNodeHeadPositionY;OVRNodeHeadPositionZ;OVRNodeHeadSpeed;OVRNodeHeadVelocityX;OVRNodeHeadVelocityY;OVRNodeHeadVelocityZ;OVRNodeHeadAccelerationX;OVRNodeHeadAccelerationY;OVRNodeHeadAccelerationZ;OVRNodeHeadAccelerationStrength;OVRNodeHeadOrientationX;OVRNodeHeadOrientationY;OVRNodeHeadOrientationZ;OVRNodeHeadOrientationW;OVRNodeHeadAngSpeed;OVRNodeHeadAngVelocityX;OVRNodeHeadAngVelocityY;OVRNodeHeadAngVelocityZ;OVRNodeHeadAngAccelerationX;OVRNodeHeadAngAccelerationY;OVRNodeHeadAngAccelerationZ;OVRNodeHeadAngAccelerationStrength;teleportInfo;Command
2042;3401;0.001847121;1.055484;0.1016153;0.03637614;-0.02077799;-0.01127797;0.02764609;0;0;0;0;-0.2564045;0.04381666;0.1160615;0.9585752;0.4005803;-0.2400291;0.0752691;-0.3117454;0;0;0;0;0.09277299;1.071396;0.09793478;0.01418929;-0.007479216;-0.002666564;0.01175954;0;0;0;0;0.2063142;0.00629339;0.0735624;-0.9756964;0.1813351;-0.1520786;0.09772402;0.01430172;0;0;0;0;None;None;None;None;None;0.0508566;1.298164;-0.1511712;0.002577141;0.001930075;0.001111569;0.001296487;0;0;0;0;-0.0629128;0.09810812;-0.008212338;0.9931512;0.02161663;0.01782814;-0.006944124;-0.01006059;0;0;0;0;0;
2043;3402;0.00148115;1.056058;0.1011024;0.02507769;-0.02308908;0.003956959;0.0089514;0;0;0;0;-0.2604133;0.04575376;0.1225714;0.9565917;0.3847778;-0.05390258;0.03972734;-0.3789066;0;0;0;0;0.09272073;1.07173;0.09813206;0.009055948;0.002031648;0.006534273;0.005931769;0;0;0;0;0.2061519;0.002228556;0.07047398;-0.9759763;0.159571;-0.0281882;-0.09389472;-0.1259051;0;0;0;0;None;None;None;None;None;0.05096788;1.29836;-0.1512852;0.003296374;0.001931305;0.001966244;0.001808322;0;0;0;0;-0.06309769;0.0977226;-0.008104065;0.9931784;0.01866304;0.01771891;0.004329355;-0.003950452;0;0;0;0;0;
2044;3403;0.001599687;1.055791;0.1007343;0.012725;-0.01131422;0.001329448;-0.005669792;0;0;0;0;-0.2611502;0.04726862;0.1229174;0.9562727;0.2905775;0.05143294;-0.04520532;-0.2823941;0;0;0;0;0.09330954;1.072047;0.09813315;0.01950614;0.01468643;0.01264649;-0.002205509;0;0;0;0;0.2100484;-0.003622554;0.06989039;-0.975183;0.1920279;0.1168995;-0.1455594;-0.04496337;0;0;0;0;None;None;None;None;None;0.05105605;1.298428;-0.1513487;0.003253375;0.002111203;0.00183528;0.00166103;0;0;0;0;-0.0635448;0.09825039;-0.008376832;0.9930955;0.02305065;0.01995619;-0.009201997;-0.006957463;0;0;0;0;0;
2044;3404;0.001599687;1.055791;0.1007343;0.012725;-0.01131422;0.001329448;-0.005669792;0;0;0;0;-0.2611502;0.04726862;0.1229174;0.9562727;0.2905775;0.05143294;-0.04520532;-0.2823941;0;0;0;0;0.09330954;1.072047;0.09813315;0.01950614;0.01468643;0.01264649;-0.002205509;0;0;0;0;0.2100484;-0.003622554;0.06989039;-0.975183;0.1920279;0.1168995;-0.1455594;-0.04496337;0;0;0;0;None;None;None;None;None;0.05105605;1.298428;-0.1513487;0.003253375;0.002111203;0.00183528;0.00166103;0;0;0;0;-0.0635448;0.09825039;-0.008376832;0.9930955;0.02305065;0.01995619;-0.009201997;-0.006957463;0;0;0;0;0;
2045;3405;0.001305454;1.056229;0.09922372;0.02488007;-0.004276489;0.01126135;-0.02176951;0;0;0;0;-0.2676306;0.05920547;0.1306251;0.9527884;0.4224104;0.1355966;-0.2219115;-0.3328655;0;0;0;0;0.09330697;1.071956;0.09804647;0.01168854;0.01041507;0.004435191;-0.002911581;0;0;0;0;0.2091366;-0.001607908;0.07040139;-0.9753476;0.05331603;0.03137105;-0.006498446;0.04261721;0;0;0;0;None;None;None;None;None;0.0511021;1.298485;-0.1513811;0.002733231;0.001592784;0.001880254;0.00118247;0;0;0;0;-0.06407368;0.09798496;-0.008063355;0.9930904;0.0189326;0.01879943;-0.001568143;0.00160184;0;0;0;0;0;
2045;3406;0.001305454;1.056229;0.09922372;0.02488007;-0.004276489;0.01126135;-0.02176951;0;0;0;0;-0.2676306;0.05920547;0.1306251;0.9527884;0.4224104;0.1355966;-0.2219115;-0.3328655;0;0;0;0;0.09330697;1.071956;0.09804647;0.01168854;0.01041507;0.004435191;-0.002911581;0;0;0;0;0.2091366;-0.001607908;0.07040139;-0.9753476;0.05331603;0.03137105;-0.006498446;0.04261721;0;0;0;0;None;None;None;None;None;0.0511021;1.298485;-0.1513811;0.002733231;0.001592784;0.001880254;0.00118247;0;0;0;0;-0.06407368;0.09798496;-0.008063355;0.9930904;0.0189326;0.01879943;-0.001568143;0.00160184;0;0;0;0;0;
2046;3407;0.001316455;1.056506;0.09881214;0.03495471;-0.006621844;0.01951635;-0.02823287;0;0;0;0;-0.2739827;0.04902011;0.1259685;0.9521883;0.3093985;0.2928649;-0.005555836;-0.09963308;0;0;0;0;0.09346564;1.071945;0.09730925;0.01699741;-0.005744137;0.004398116;-0.01538094;0;0;0;0;0.2114465;0.004131382;0.07070581;-0.97482;0.2157749;0.07588387;0.1952966;0.05157221;0;0;0;0;None;None;None;None;None;0.05106044;1.298465;-0.1514042;0.001320843;0.0003654174;0.001045393;0.0007198952;0;0;0;0;-0.06373803;0.09745418;-0.008086852;0.993164;0.0178388;0.01125086;0.01383492;0.0004857229;0;0;0;0;0;
2047;3408;0.002022174;1.056469;0.09799817;0.02873298;0.01435853;0.005643301;-0.02423983;0;0;0;0;-0.2733857;0.06113026;0.1267124;0.9515604;0.3730364;0.1016589;-0.2980369;-0.1999891;0;0;0;0;0.09398379;1.072148;0.09676815;0.02504785;0.01176184;0.01337539;-0.01761116;0;0;0;0;0.2164531;0.0005402068;0.06993711;-0.9737847;0.1941928;0.1890636;-0.04006959;-0.01897956;0;0;0;0;None;None;None;None;None;0.05110085;1.298441;-0.1513755;0.0009523583;0.0008014986;0.0004897098;-0.0001573869;0;0;0;0;-0.06381113;0.09771326;-0.008234933;0.9931327;0.0106098;0.01029744;0.0002810735;-0.00253999;0;0;0;0;0;
2047;3409;0.002022174;1.056469;0.09799817;0.02873298;0.01435853;0.005643301;-0.02423983;0;0;0;0;-0.2733857;0.06113026;0.1267124;0.9515604;0.3730364;0.1016589;-0.2980369;-0.1999891;0;0;0;0;0.09398379;1.072148;0.09676815;0.02504785;0.01176184;0.01337539;-0.01761116;0;0;0;0;0.2164531;0.0005402068;0.06993711;-0.9737847;0.1941928;0.1890636;-0.04006959;-0.01897956;0;0;0;0;None;None;None;None;None;0.05110085;1.298441;-0.1513755;0.0009523583;0.0008014986;0.0004897098;-0.0001573869;0;0;0;0;-0.06381113;0.09771326;-0.008234933;0.9931327;0.0106098;0.01029744;0.0002810735;-0.00253999;0;0;0;0;0;
2048;3410;0.002015938;1.05636;0.09841076;0.01437067;0.009078591;-0.002423843;-0.01087292;0;0;0;0;-0.2703495;0.0572961;0.1252226;0.9528629;0.1440337;-0.01118915;-0.1212552;-0.07692655;0;0;0;0;0.09422258;1.071804;0.09629326;0.01997542;0.005922866;0.003302416;-0.01878912;0;0;0;0;0.2182995;0.003990842;0.07198694;-0.9732149;0.2072427;0.1545525;0.1009569;0.09418479;0;0;0;0;None;None;None;None;None;0.05111542;1.298439;-0.1513222;0.0009327705;0.0005242984;0.0001824038;-0.0007496005;0;0;0;0;-0.06393127;0.09738067;-0.008131024;0.9931585;0.01148319;0.007032589;0.009077341;-9.104401E-05;0;0;0;0;0;
2048;3411;0.002015938;1.05636;0.09841076;0.01437067;0.009078591;-0.002423843;-0.01087292;0;0;0;0;-0.2703495;0.0572961;0.1252226;0.9528629;0.1440337;-0.01118915;-0.1212552;-0.07692655;0;0;0;0;0.09422258;1.071804;0.09629326;0.01997542;0.005922866;0.003302416;-0.01878912;0;0;0;0;0.2182995;0.003990842;0.07198694;-0.9732149;0.2072427;0.1545525;0.1009569;0.09418479;0;0;0;0;None;None;None;None;None;0.05111542;1.298439;-0.1513222;0.0009327705;0.0005242984;0.0001824038;-0.0007496005;0;0;0;0;-0.06393127;0.09738067;-0.008131024;0.9931585;0.01148319;0.007032589;0.009077341;-9.104401E-05;0;0;0;0;0;
2049;3412;0.002820062;1.055847;0.09817441;0.02794669;0.02415662;-0.01395149;-0.001682654;0;0;0;0;-0.2693827;0.06244513;0.1223609;0.9531849;0.1778467;-0.05371564;-0.1583008;0.06070358;0;0;0;0;0.09579113;1.071471;0.09484242;0.04721713;0.03460791;0.007368996;-0.03126416;0;0;0;0;0.2271795;0.008582583;0.08797701;-0.9698329;0.5488232;0.2873415;0.02068074;0.4671339;0;0;0;0;None;None;None;None;None;0.05106163;1.298306;-0.1512892;0.002097162;2.893026E-05;-0.001780257;-0.001108125;0;0;0;0;-0.06322825;0.09712739;-0.008199631;0.9932278;0.01736753;-0.01319188;0.01129606;6.809062E-05;0;0;0;0;0;
2050;3413;0.002572031;1.054715;0.09675789;0.02786408;0.01021219;-0.007116035;-0.0249295;0;0;0;0;-0.2774408;0.06938391;0.1247082;0.9500844;0.3262467;0.1824089;-0.2485596;-0.1066864;0;0;0;0;0.09570681;1.071422;0.09555978;0.02567007;0.02426823;-0.002928312;-0.007837763;0;0;0;0;0.222028;0.003470758;0.08355045;-0.9714478;0.2033908;0.05726214;-0.09766825;0.1689668;0;0;0;0;None;None;None;None;None;0.0510843;1.298308;-0.1512387;0.002032785;0.0006506551;-0.0009790802;-0.001658392;0;0;0;0;-0.06350151;0.09734981;-0.008072302;0.9931895;0.004527957;0.001745478;0.002400457;0.003419577;0;0;0;0;0;
2050;3414;0.002572031;1.054715;0.09675789;0.02786408;0.01021219;-0.007116035;-0.0249295;0;0;0;0;-0.2774408;0.06938391;0.1247082;0.9500844;0.3262467;0.1824089;-0.2485596;-0.1066864;0;0;0;0;0.09570681;1.071422;0.09555978;0.02567007;0.02426823;-0.002928312;-0.007837763;0;0;0;0;0.222028;0.003470758;0.08355045;-0.9714478;0.2033908;0.05726214;-0.09766825;0.1689668;0;0;0;0;None;None;None;None;None;0.0510843;1.298308;-0.1512387;0.002032785;0.0006506551;-0.0009790802;-0.001658392;0;0;0;0;-0.06350151;0.09734981;-0.008072302;0.9931895;0.004527957;0.001745478;0.002400457;0.003419577;0;0;0;0;0;
2051;3415;0.001914294;1.054742;0.0965938;0.02235602;-0.009158589;-0.004048587;-0.01998802;0;0;0;0;-0.2788761;0.06062695;0.1252269;0.9501951;0.2240459;0.2151656;0.05800271;0.02315202;0;0;0;0;0.09533091;1.071144;0.09541039;0.01091908;-0.002134564;-0.00997458;-0.003895855;0;0;0;0;0.220409;0.0102268;0.08434505;-0.9717001;0.2262502;-0.04799761;0.152081;0.1604891;0;0;0;0;None;None;None;None;None;0.05103295;1.298263;-0.1511032;0.002667154;-0.000243347;-0.001087812;-0.002423047;0;0;0;0;-0.06329281;0.09655845;-0.007583609;0.9932839;0.02022797;-0.001582988;0.01801536;0.009061549;0;0;0;0;0;
2051;3416;0.001914294;1.054742;0.0965938;0.02235602;-0.009158589;-0.004048587;-0.01998802;0;0;0;0;-0.2788761;0.06062695;0.1252269;0.9501951;0.2240459;0.2151656;0.05800271;0.02315202;0;0;0;0;0.09533091;1.071144;0.09541039;0.01091908;-0.002134564;-0.00997458;-0.003895855;0;0;0;0;0.220409;0.0102268;0.08434505;-0.9717001;0.2262502;-0.04799761;0.152081;0.1604891;0;0;0;0;None;None;None;None;None;0.05103295;1.298263;-0.1511032;0.002667154;-0.000243347;-0.001087812;-0.002423047;0;0;0;0;-0.06329281;0.09655845;-0.007583609;0.9932839;0.02022797;-0.001582988;0.01801536;0.009061549;0;0;0;0;0;
2052;3417;0.002026806;1.05428;0.0959502;0.02375205;0.004340772;-0.004484404;-0.02291741;0;0;0;0;-0.283828;0.06243413;0.121917;0.9490415;0.2607164;0.2338902;-0.08262025;0.08026386;0;0;0;0;0.0949656;1.070869;0.0958435;0.02091179;-0.008899838;-0.0170274;0.008256114;0;0;0;0;0.216332;0.0122012;0.08445217;-0.9725839;0.2333518;-0.1645775;0.1298294;0.1025263;0;0;0;0;None;None;None;None;None;0.05104347;1.298137;-0.1510309;0.003275908;7.500814E-06;-0.002147322;-0.00247397;0;0;0;0;-0.06310539;0.09650946;-0.008005896;0.9932973;0.01668477;-0.007897324;0.01469741;1.248556E-05;0;0;0;0;0;
2053;3418;0.00235376;1.054421;0.09643432;0.0138483;0.004777447;-0.01299596;-0.0002372579;0;0;0;0;-0.2788261;0.06256101;0.1222924;0.9504666;0.08439266;-0.0112114;0.03325983;0.0767477;0;0;0;0;0.09370376;1.07035;0.09639106;0.03757105;-0.02964087;-0.01871681;0.01351605;0;0;0;0;0.2139587;0.01354558;0.0787674;-0.9735676;0.228806;-0.1516543;0.1392088;-0.09987031;0;0;0;0;None;None;None;None;None;0.05111689;1.298089;-0.1511014;0.002858183;0.001436337;-0.001580692;-0.001899357;0;0;0;0;-0.06328116;0.0971494;-0.007910744;0.9932245;0.005802735;-0.001392117;-0.004352886;0.003575769;0;0;0;0;0;
2053;3419;0.00235376;1.054421;0.09643432;0.0138483;0.004777447;-0.01299596;-0.0002372579;0;0;0;0;-0.2788261;0.06256101;0.1222924;0.9504666;0.08439266;-0.0112114;0.03325983;0.0767477;0;0;0;0;0.09370376;1.07035;0.09639106;0.03757105;-0.02964087;-0.01871681;0.01351605;0;0;0;0;0.2139587;0.01354558;0.0787674;-0.9735676;0.228806;-0.1516543;0.1392088;-0.09987031;0;0;0;0;None;None;None;None;None;0.05111689;1.298089;-0.1511014;0.002858183;0.001436337;-0.001580692;-0.001899357;0;0;0;0;-0.06328116;0.0971494;-0.007910744;0.9932245;0.005802735;-0.001392117;-0.004352886;0.003575769;0;0;0;0;0;
2054;3420;0.001541066;1.054234;0.09708607;0.02350991;-0.02148232;-0.001809523;0.009378234;0;0;0;0;-0.2803811;0.04628491;0.1196096;0.9512821;0.411119;0.0666471;0.3596264;0.1877388;0;0;0;0;0.09287366;1.070008;0.09656389;0.03535877;-0.02693961;-0.01822056;0.01387484;0;0;0;0;0.2110952;0.01678579;0.07871412;-0.9741464;0.2043246;-0.1653055;0.1189631;-0.01644366;0;0;0;0;None;None;None;None;None;0.05106886;1.297963;-0.1510815;0.002573823;0.0002779001;-0.002055402;-0.001524028;0;0;0;0;-0.062909;0.09677651;-0.008123751;0.9932829;0.01416929;-0.01207613;0.006845578;-0.002841442;0;0;0;0;0;
2054;3421;0.001541066;1.054234;0.09708607;0.02350991;-0.02148232;-0.001809523;0.009378234;0;0;0;0;-0.2803811;0.04628491;0.1196096;0.9512821;0.411119;0.0666471;0.3596264;0.1877388;0;0;0;0;0.09287366;1.070008;0.09656389;0.03535877;-0.02693961;-0.01822056;0.01387484;0;0;0;0;0.2110952;0.01678579;0.07871412;-0.9741464;0.2043246;-0.1653055;0.1189631;-0.01644366;0;0;0;0;None;None;None;None;None;0.05106886;1.297963;-0.1510815;0.002573823;0.0002779001;-0.002055402;-0.001524028;0;0;0;0;-0.062909;0.09677651;-0.008123751;0.9932829;0.01416929;-0.01207613;0.006845578;-0.002841442;0;0;0;0;0;
2055;3422;0.0006232345;1.054388;0.09813286;0.03409252;-0.02961983;0.0007762208;0.01686307;0;0;0;0;-0.2793063;0.0363786;0.1192223;0.952077;0.4393097;0.03112008;0.4040162;0.1696921;0;0;0;0;0.09253132;1.070094;0.09683109;0.02369908;-0.01797834;-0.008847107;0.01265521;0;0;0;0;0.2113226;0.01184789;0.07570395;-0.9744081;0.185262;-0.08162265;-0.07600095;-0.1479311;0;0;0;0;None;None;None;None;None;0.05109031;1.297927;-0.1510461;0.001871314;0.0003874415;-0.001393382;-0.001187515;0;0;0;0;-0.06293726;0.09729178;-0.008132158;0.9932306;0.01025557;-0.00452974;-0.009193889;-0.0003613402;0;0;0;0;0;
2056;3423;-0.0005964447;1.054715;0.0997659;0.05979675;-0.04888927;-0.001419086;0.03440169;0;0;0;0;-0.2742246;0.02488127;0.1212109;0.9536717;0.5967679;-0.07076895;0.5750473;0.1429834;0;0;0;0;0.09184591;1.069943;0.09749544;0.02200481;-0.01098246;-0.009038363;0.01679003;0;0;0;0;0.2087399;0.006425241;0.07112076;-0.9753606;0.2532151;-0.1110623;-0.142889;-0.1771039;0;0;0;0;None;None;None;None;None;0.05094063;1.298036;-0.1509762;0.002593532;-0.001796739;-0.0001705068;-0.001862543;0;0;0;0;-0.06355011;0.09630002;-0.007764055;0.9932912;0.02071863;0.01121584;0.01664649;0.005134262;0;0;0;0;0;
2056;3424;-0.0005964447;1.054715;0.0997659;0.05979675;-0.04888927;-0.001419086;0.03440169;0;0;0;0;-0.2742246;0.02488127;0.1212109;0.9536717;0.5967679;-0.07076895;0.5750473;0.1429834;0;0;0;0;0.09184591;1.069943;0.09749544;0.02200481;-0.01098246;-0.009038363;0.01679003;0;0;0;0;0.2087399;0.006425241;0.07112076;-0.9753606;0.2532151;-0.1110623;-0.142889;-0.1771039;0;0;0;0;None;None;None;None;None;0.05094063;1.298036;-0.1509762;0.002593532;-0.001796739;-0.0001705068;-0.001862543;0;0;0;0;-0.06355011;0.09630002;-0.007764055;0.9932912;0.02071863;0.01121584;0.01664649;0.005134262;0;0;0;0;0;
2057;3425;-0.001990896;1.055015;0.1026836;0.07918715;-0.05916309;-0.003914486;0.0524882;0;0;0;0;-0.2650759;0.003125231;0.1185311;0.9569093;0.8443694;-0.1870027;0.7795562;0.2651074;0;0;0;0;0.09184964;1.070014;0.09908327;0.02882412;0.004876997;-0.009286312;0.0268479;0;0;0;0;0.2023512;-0.003774696;0.06951461;-0.9768354;0.3764116;-0.1710558;-0.2921695;-0.164507;0;0;0;0;None;None;None;None;None;0.05072841;1.298047;-0.1509287;0.003760658;-0.002930924;-0.001075553;-0.002096525;0;0;0;0;-0.06320891;0.09564432;-0.007811161;0.993376;0.02759839;0.0005222007;0.02757222;0.001082333;0;0;0;0;0;
2057;3426;-0.001990896;1.055015;0.1026836;0.07918715;-0.05916309;-0.003914486;0.0524882;0;0;0;0;-0.2650759;0.003125231;0.1185311;0.9569093;0.8443694;-0.1870027;0.7795562;0.2651074;0;0;0;0;0.09184964;1.070014;0.09908327;0.02882412;0.004876997;-0.009286312;0.0268479;0;0;0;0;0.2023512;-0.003774696;0.06951461;-0.9768354;0.3764116;-0.1710558;-0.2921695;-0.164507;0;0;0;0;None;None;None;None;None;0.05072841;1.298047;-0.1509287;0.003760658;-0.002930924;-0.001075553;-0.002096525;0;0;0;0;-0.06320891;0.09564432;-0.007811161;0.993376;0.02759839;0.0005222007;0.02757222;0.001082333;0;0;0;0;0;
2058;3427;-0.001119697;1.055134;0.1034422;0.04831696;-0.02399518;0.002514854;0.0418621;0;0;0;0;-0.2685157;-0.004049417;0.1040638;0.9576291;0.7812492;-0.0443197;0.5838208;0.5172421;0;0;0;0;0.09185609;1.070726;0.09857498;0.02150832;0.004021934;0.02075759;0.003943909;0;0;0;0;0.2187182;-0.01112267;0.06362065;-0.9736483;0.4460373;0.2609113;-0.2716785;-0.2388835;0;0;0;0;None;None;None;None;None;0.05066537;1.298049;-0.1508771;0.00346319;-0.002718171;-0.0006943216;-0.002030553;0;0;0;0;-0.06316832;0.09547302;-0.007985525;0.9933937;0.02402217;-0.00367681;0.02336012;-0.004224995;0;0;0;0;0;
2059;3428;-0.0004503601;1.054624;0.1037193;0.04439497;0.003756711;-0.01713998;0.04078016;0;0;0;0;-0.2623062;0.005259119;0.1020895;0.9595549;0.5215013;-0.2210112;0.2147821;0.4206974;0;0;0;0;0.09308997;1.07137;0.09902062;0.03291854;0.02466159;0.01981205;0.009105978;0;0;0;0;0.2169663;-0.02239183;0.06093352;-0.9740182;0.5066258;0.1405233;-0.4025027;-0.2737051;0;0;0;0;None;None;None;None;None;0.05040806;1.298138;-0.150791;0.005688762;-0.005106753;0.0005783013;-0.002438987;0;0;0;0;-0.0635056;0.09439721;-0.008261881;0.9934727;0.04309213;0.005807805;0.04106512;-0.01169861;0;0;0;0;0;
2059;3429;-0.0004503601;1.054624;0.1037193;0.04439497;0.003756711;-0.01713998;0.04078016;0;0;0;0;-0.2623062;0.005259119;0.1020895;0.9595549;0.5215013;-0.2210112;0.2147821;0.4206974;0;0;0;0;0.09308997;1.07137;0.09902062;0.03291854;0.02466159;0.01981205;0.009105978;0;0;0;0;0.2169663;-0.02239183;0.06093352;-0.9740182;0.5066258;0.1405233;-0.4025027;-0.2737051;0;0;0;0;None;None;None;None;None;0.05040806;1.298138;-0.150791;0.005688762;-0.005106753;0.0005783013;-0.002438987;0;0;0;0;-0.0635056;0.09439721;-0.008261881;0.9934727;0.04309213;0.005807805;0.04106512;-0.01169861;0;0;0;0;0;
2060;3430;0.000851993;1.054128;0.1038341;0.04968941;0.0298664;-0.02698845;0.02913177;0;0;0;0;-0.2533922;0.02713691;0.1026875;0.9615151;0.4595232;-0.3578397;-0.2802926;0.0674418;0;0;0;0;0.0930896;1.07138;0.09907325;0.01326812;0.003809948;0.01175792;0.004824797;0;0;0;0;0.218253;-0.01861641;0.0543508;-0.9741997;0.2944837;0.1032591;-0.08273315;-0.2630845;0;0;0;0;None;None;None;None;None;0.05010911;1.298265;-0.1507445;0.006015903;-0.005578204;0.00134955;-0.001803732;0;0;0;0;-0.06359205;0.09408189;-0.007518736;0.993503;0.03394803;0.008965835;0.03154394;0.008778513;0;0;0;0;0;
2060;3431;0.000851993;1.054128;0.1038341;0.04968941;0.0298664;-0.02698845;0.02913177;0;0;0;0;-0.2533922;0.02713691;0.1026875;0.9615151;0.4595232;-0.3578397;-0.2802926;0.0674418;0;0;0;0;0.0930896;1.07138;0.09907325;0.01326812;0.003809948;0.01175792;0.004824797;0;0;0;0;0.218253;-0.01861641;0.0543508;-0.9741997;0.2944837;0.1032591;-0.08273315;-0.2630845;0;0;0;0;None;None;None;None;None;0.05010911;1.298265;-0.1507445;0.006015903;-0.005578204;0.00134955;-0.001803732;0;0;0;0;-0.06359205;0.09408189;-0.007518736;0.993503;0.03394803;0.008965835;0.03154394;0.008778513;0;0;0;0;0;
2061;3432;0.0006416792;1.054129;0.1038395;0.03043815;0.009806814;-0.02273429;0.01770478;0;0;0;0;-0.2481727;0.02869796;0.1079873;0.9622502;0.339272;-0.2914691;-0.1522478;-0.08349775;0;0;0;0;0.09378558;1.070626;0.09767571;0.01714337;-0.007160995;-0.008833408;-0.01282912;0;0;0;0;0.2160186;0.007950916;0.0667624;-0.9740716;0.5845485;-0.03082629;0.5050299;0.292731;0;0;0;0;None;None;None;None;None;0.04990509;1.298308;-0.150712;0.005400055;-0.005114507;0.0009993528;-0.001415521;0;0;0;0;-0.06370384;0.09348298;-0.007848273;0.9935498;0.02731571;0.004791349;0.02687726;-0.0008966876;0;0;0;0;0;
2062;3433;0.0007663877;1.053198;0.1020344;0.04043338;0.02777619;-0.02704173;-0.01149289;0;0;0;0;-0.248632;0.0496386;0.1086378;0.9612055;0.6600448;-0.2173958;-0.590543;-0.1991413;0;0;0;0;0.09199798;1.070347;0.09557416;0.07349326;-0.05840667;0.009873788;-0.04350204;0;0;0;0;0.2315888;0.02617585;0.05597093;-0.9708495;0.9220121;0.3476951;0.8539031;0.007991425;0;0;0;0;None;None;None;None;None;0.04982368;1.298286;-0.1506481;0.004666861;-0.004323065;0.0003897329;-0.001714295;0;0;0;0;-0.06383537;0.09316079;-0.008283625;0.9935681;0.02936319;0.004857481;0.02587717;-0.01299901;0;0;0;0;0;
2062;3434;0.0007663877;1.053198;0.1020344;0.04043338;0.02777619;-0.02704173;-0.01149289;0;0;0;0;-0.248632;0.0496386;0.1086378;0.9612055;0.6600448;-0.2173958;-0.590543;-0.1991413;0;0;0;0;0.09199798;1.070347;0.09557416;0.07349326;-0.05840667;0.009873788;-0.04350204;0;0;0;0;0.2315888;0.02617585;0.05597093;-0.9708495;0.9220121;0.3476951;0.8539031;0.007991425;0;0;0;0;None;None;None;None;None;0.04982368;1.298286;-0.1506481;0.004666861;-0.004323065;0.0003897329;-0.001714295;0;0;0;0;-0.06383537;0.09316079;-0.008283625;0.9935681;0.02936319;0.004857481;0.02587717;-0.01299901;0;0;0;0;0;
2063;3435;0.001381849;1.05355;0.1011675;0.03431416;0.0272303;-0.008383349;-0.01912307;0;0;0;0;-0.2552029;0.04744075;0.1027428;0.960242;0.3898712;0.00894427;-0.3895923;-0.01172422;0;0;0;0;0.09050371;1.070355;0.09529123;0.0636656;-0.0533609;0.01291765;-0.0322344;0;0;0;0;0.238219;0.01659805;0.04348277;-0.9700956;0.607497;0.362861;0.3750012;-0.3110605;0;0;0;0;None;None;None;None;None;0.04978218;1.298278;-0.1505942;0.003759904;-0.003305416;0.0001508512;-0.001785593;0;0;0;0;-0.06381027;0.09312634;-0.008223881;0.9935734;0.01937423;0.002755459;0.01795258;-0.006743382;0;0;0;0;0;
2063;3436;0.001381849;1.05355;0.1011675;0.03431416;0.0272303;-0.008383349;-0.01912307;0;0;0;0;-0.2552029;0.04744075;0.1027428;0.960242;0.3898712;0.00894427;-0.3895923;-0.01172422;0;0;0;0;0.09050371;1.070355;0.09529123;0.0636656;-0.0533609;0.01291765;-0.0322344;0;0;0;0;0.238219;0.01659805;0.04348277;-0.9700956;0.607497;0.362861;0.3750012;-0.3110605;0;0;0;0;None;None;None;None;None;0.04978218;1.298278;-0.1505942;0.003759904;-0.003305416;0.0001508512;-0.001785593;0;0;0;0;-0.06381027;0.09312634;-0.008223881;0.9935734;0.01937423;0.002755459;0.01795258;-0.006743382;0;0;0;0;0;
