sep=;
FrameUpdate;FrameFixed;timestampStartCycle;timestampStartCycleMillisecond;timestampStartFixed;timestampStartFixedMillisecond;timestampDifference;timestampUnityTime;timestampUnityTimeDifference;timestampEndFixed;timestampEndFixedMillisecond;teleportInfo;Command
103;169;2024-07-08 16:49:28.707;1720457368707;2024-07-08 16:49:28.707;1720457368707;0;3.36;0.01999998;2024-07-08 16:49:28.707;1720457368707;0;
104;170;2024-07-08 16:49:28.707;1720457368707;2024-07-08 16:49:28.733;1720457368733;26;3.38;0.01999998;2024-07-08 16:49:28.733;1720457368733;0;
104;171;2024-07-08 16:49:28.733;1720457368733;2024-07-08 16:49:28.734;1720457368734;1;3.4;0.01999998;2024-07-08 16:49:28.734;1720457368734;0;
105;172;2024-07-08 16:49:28.734;1720457368734;2024-07-08 16:49:28.775;1720457368775;41;3.42;0.01999998;2024-07-08 16:49:28.775;1720457368775;0;
106;173;2024-07-08 16:49:28.775;1720457368775;2024-07-08 16:49:28.806;1720457368806;31;3.44;0.01999998;2024-07-08 16:49:28.806;1720457368806;0;
106;174;2024-07-08 16:49:28.806;1720457368806;2024-07-08 16:49:28.807;1720457368808;1;3.46;0.02000022;2024-07-08 16:49:28.808;1720457368807;0;
107;175;2024-07-08 16:49:28.808;1720457368808;2024-07-08 16:49:28.831;1720457368831;24;3.48;0.01999998;2024-07-08 16:49:28.831;1720457368831;0;
107;176;2024-07-08 16:49:28.831;1720457368831;2024-07-08 16:49:28.832;1720457368832;1;3.5;0.01999998;2024-07-08 16:49:28.832;1720457368832;0;
108;177;2024-07-08 16:49:28.832;1720457368832;2024-07-08 16:49:28.871;1720457368871;39;3.52;0.01999998;2024-07-08 16:49:28.871;1720457368871;0;
109;178;2024-07-08 16:49:28.871;1720457368871;2024-07-08 16:49:28.912;1720457368912;41;3.54;0.01999998;2024-07-08 16:49:28.912;1720457368912;0;
109;179;2024-07-08 16:49:28.912;1720457368912;2024-07-08 16:49:28.912;1720457368912;0;3.56;0.01999998;2024-07-08 16:49:28.912;1720457368912;0;
110;180;2024-07-08 16:49:28.912;1720457368912;2024-07-08 16:49:28.938;1720457368938;26;3.58;0.01999998;2024-07-08 16:49:28.938;1720457368938;0;
110;181;2024-07-08 16:49:28.938;1720457368938;2024-07-08 16:49:28.939;1720457368939;1;3.6;0.01999998;2024-07-08 16:49:28.939;1720457368939;0;
111;182;2024-07-08 16:49:28.939;1720457368939;2024-07-08 16:49:28.978;1720457368979;39;3.62;0.01999998;2024-07-08 16:49:28.979;1720457368978;0;
112;183;2024-07-08 16:49:28.979;1720457368979;2024-07-08 16:49:29.005;1720457369005;27;3.64;0.01999998;2024-07-08 16:49:29.005;1720457369005;0;
112;184;2024-07-08 16:49:29.005;1720457369005;2024-07-08 16:49:29.006;1720457369006;1;3.66;0.01999998;2024-07-08 16:49:29.006;1720457369006;0;
113;185;2024-07-08 16:49:29.006;1720457369006;2024-07-08 16:49:29.033;1720457369033;27;3.68;0.01999998;2024-07-08 16:49:29.033;1720457369033;0;
113;186;2024-07-08 16:49:29.033;1720457369033;2024-07-08 16:49:29.034;1720457369034;1;3.7;0.01999998;2024-07-08 16:49:29.034;1720457369034;0;
114;187;2024-07-08 16:49:29.034;1720457369035;2024-07-08 16:49:29.072;1720457369072;38;3.72;0.02000022;2024-07-08 16:49:29.072;1720457369072;0;
115;188;2024-07-08 16:49:29.072;1720457369072;2024-07-08 16:49:29.113;1720457369113;41;3.74;0.01999998;2024-07-08 16:49:29.113;1720457369113;0;
115;189;2024-07-08 16:49:29.113;1720457369113;2024-07-08 16:49:29.113;1720457369113;0;3.76;0.01999998;2024-07-08 16:49:29.113;1720457369113;0;
116;190;2024-07-08 16:49:29.113;1720457369113;2024-07-08 16:49:29.142;1720457369142;29;3.78;0.01999998;2024-07-08 16:49:29.142;1720457369142;0;
116;191;2024-07-08 16:49:29.142;1720457369142;2024-07-08 16:49:29.142;1720457369142;0;3.8;0.01999998;2024-07-08 16:49:29.142;1720457369142;0;
117;192;2024-07-08 16:49:29.142;1720457369142;2024-07-08 16:49:29.167;1720457369167;25;3.82;0.01999998;2024-07-08 16:49:29.167;1720457369167;0;
118;193;2024-07-08 16:49:29.167;1720457369167;2024-07-08 16:49:29.208;1720457369208;41;3.84;0.01999998;2024-07-08 16:49:29.208;1720457369208;0;
118;194;2024-07-08 16:49:29.208;1720457369208;2024-07-08 16:49:29.209;1720457369209;1;3.86;0.01999998;2024-07-08 16:49:29.209;1720457369209;0;
119;195;2024-07-08 16:49:29.209;1720457369209;2024-07-08 16:49:29.249;1720457369249;40;3.88;0.01999998;2024-07-08 16:49:29.249;1720457369249;0;
119;196;2024-07-08 16:49:29.249;1720457369249;2024-07-08 16:49:29.249;1720457369249;0;3.9;0.01999998;2024-07-08 16:49:29.249;1720457369249;0;
120;197;2024-07-08 16:49:29.249;1720457369249;2024-07-08 16:49:29.275;1720457369275;26;3.92;0.01999998;2024-07-08 16:49:29.275;1720457369275;0;
121;198;2024-07-08 16:49:29.275;1720457369276;2024-07-08 16:49:29.302;1720457369302;27;3.94;0.01999998;2024-07-08 16:49:29.302;1720457369302;0;
121;199;2024-07-08 16:49:29.302;1720457369302;2024-07-08 16:49:29.302;1720457369302;0;3.96;0.01999998;2024-07-08 16:49:29.302;1720457369302;0;
122;200;2024-07-08 16:49:29.302;1720457369302;2024-07-08 16:49:29.343;1720457369343;41;3.98;0.02000022;2024-07-08 16:49:29.343;1720457369343;0;
122;201;2024-07-08 16:49:29.343;1720457369343;2024-07-08 16:49:29.343;1720457369343;0;4;0.01999998;2024-07-08 16:49:29.343;1720457369343;0;
123;202;2024-07-08 16:49:29.343;1720457369343;2024-07-08 16:49:29.370;1720457369370;27;4.02;0.01999998;2024-07-08 16:49:29.370;1720457369370;0;
124;203;2024-07-08 16:49:29.370;1720457369370;2024-07-08 16:49:29.396;1720457369396;26;4.04;0.01999998;2024-07-08 16:49:29.396;1720457369396;0;
124;204;2024-07-08 16:49:29.396;1720457369396;2024-07-08 16:49:29.396;1720457369397;0;4.06;0.01999998;2024-07-08 16:49:29.397;1720457369396;0;
125;205;2024-07-08 16:49:29.397;1720457369397;2024-07-08 16:49:29.434;1720457369434;38;4.08;0.01999998;2024-07-08 16:49:29.434;1720457369434;0;
125;206;2024-07-08 16:49:29.434;1720457369434;2024-07-08 16:49:29.434;1720457369434;0;4.1;0.01999998;2024-07-08 16:49:29.434;1720457369434;0;
126;207;2024-07-08 16:49:29.434;1720457369434;2024-07-08 16:49:29.472;1720457369473;38;4.12;0.01999998;2024-07-08 16:49:29.473;1720457369472;0;
127;208;2024-07-08 16:49:29.473;1720457369473;2024-07-08 16:49:29.501;1720457369501;29;4.14;0.01999998;2024-07-08 16:49:29.501;1720457369501;0;
127;209;2024-07-08 16:49:29.501;1720457369501;2024-07-08 16:49:29.502;1720457369502;1;4.16;0.01999998;2024-07-08 16:49:29.502;1720457369502;0;
128;210;2024-07-08 16:49:29.502;1720457369502;2024-07-08 16:49:29.529;1720457369529;27;4.18;0.01999998;2024-07-08 16:49:29.529;1720457369529;0;
128;211;2024-07-08 16:49:29.529;1720457369529;2024-07-08 16:49:29.530;1720457369530;1;4.2;0.01999998;2024-07-08 16:49:29.530;1720457369530;0;
129;212;2024-07-08 16:49:29.530;1720457369530;2024-07-08 16:49:29.567;1720457369568;37;4.22;0.01999998;2024-07-08 16:49:29.568;1720457369567;0;
130;213;2024-07-08 16:49:29.568;1720457369568;2024-07-08 16:49:29.608;1720457369608;41;4.24;0.01999998;2024-07-08 16:49:29.608;1720457369608;0;
130;214;2024-07-08 16:49:29.608;1720457369608;2024-07-08 16:49:29.609;1720457369609;1;4.26;0.01999998;2024-07-08 16:49:29.609;1720457369609;0;
131;215;2024-07-08 16:49:29.609;1720457369609;2024-07-08 16:49:29.636;1720457369636;27;4.28;0.01999998;2024-07-08 16:49:29.636;1720457369636;0;
131;216;2024-07-08 16:49:29.636;1720457369636;2024-07-08 16:49:29.637;1720457369637;1;4.3;0.01999998;2024-07-08 16:49:29.637;1720457369637;0;
132;217;2024-07-08 16:49:29.637;1720457369637;2024-07-08 16:49:29.673;1720457369673;36;4.32;0.01999998;2024-07-08 16:49:29.673;1720457369673;0;
133;218;2024-07-08 16:49:29.673;1720457369673;2024-07-08 16:49:29.712;1720457369712;39;4.34;0.01999998;2024-07-08 16:49:29.712;1720457369712;0;
133;219;2024-07-08 16:49:29.712;1720457369712;2024-07-08 16:49:29.712;1720457369712;0;4.36;0.02000046;2024-07-08 16:49:29.712;1720457369712;0;
134;220;2024-07-08 16:49:29.712;1720457369712;2024-07-08 16:49:29.739;1720457369739;27;4.38;0.01999998;2024-07-08 16:49:29.739;1720457369739;0;
134;221;2024-07-08 16:49:29.739;1720457369739;2024-07-08 16:49:29.740;1720457369740;1;4.4;0.01999998;2024-07-08 16:49:29.740;1720457369740;0;
135;222;2024-07-08 16:49:29.740;1720457369740;2024-07-08 16:49:29.780;1720457369780;40;4.42;0.01999998;2024-07-08 16:49:29.780;1720457369780;0;
136;223;2024-07-08 16:49:29.780;1720457369780;2024-07-08 16:49:29.808;1720457369808;28;4.44;0.01999998;2024-07-08 16:49:29.808;1720457369808;0;
136;224;2024-07-08 16:49:29.808;1720457369808;2024-07-08 16:49:29.808;1720457369808;0;4.46;0.01999998;2024-07-08 16:49:29.808;1720457369808;0;
137;225;2024-07-08 16:49:29.808;1720457369808;2024-07-08 16:49:29.835;1720457369835;27;4.48;0.01999998;2024-07-08 16:49:29.835;1720457369835;0;
137;226;2024-07-08 16:49:29.835;1720457369835;2024-07-08 16:49:29.837;1720457369837;2;4.5;0.01999998;2024-07-08 16:49:29.837;1720457369837;0;
138;227;2024-07-08 16:49:29.837;1720457369837;2024-07-08 16:49:29.874;1720457369874;37;4.52;0.01999998;2024-07-08 16:49:29.874;1720457369874;0;
139;228;2024-07-08 16:49:29.874;1720457369874;2024-07-08 16:49:29.916;1720457369916;42;4.54;0.01999998;2024-07-08 16:49:29.916;1720457369916;0;
139;229;2024-07-08 16:49:29.916;1720457369916;2024-07-08 16:49:29.916;1720457369916;0;4.56;0.01999998;2024-07-08 16:49:29.916;1720457369916;0;
140;230;2024-07-08 16:49:29.916;1720457369916;2024-07-08 16:49:29.941;1720457369941;25;4.58;0.01999998;2024-07-08 16:49:29.941;1720457369941;0;
140;231;2024-07-08 16:49:29.941;1720457369941;2024-07-08 16:49:29.942;1720457369942;1;4.6;0.01999998;2024-07-08 16:49:29.942;1720457369942;0;
141;232;2024-07-08 16:49:29.942;1720457369942;2024-07-08 16:49:29.967;1720457369967;25;4.62;0.01999998;2024-07-08 16:49:29.967;1720457369967;0;
142;233;2024-07-08 16:49:29.967;1720457369967;2024-07-08 16:49:30.009;1720457370009;42;4.64;0.01999998;2024-07-08 16:49:30.009;1720457370009;0;
142;234;2024-07-08 16:49:30.009;1720457370009;2024-07-08 16:49:30.009;1720457370009;0;4.66;0.01999998;2024-07-08 16:49:30.009;1720457370009;0;
143;235;2024-07-08 16:49:30.009;1720457370009;2024-07-08 16:49:30.047;1720457370047;38;4.68;0.01999998;2024-07-08 16:49:30.047;1720457370047;0;
143;236;2024-07-08 16:49:30.047;1720457370047;2024-07-08 16:49:30.049;1720457370049;2;4.7;0.01999998;2024-07-08 16:49:30.049;1720457370049;0;
144;237;2024-07-08 16:49:30.049;1720457370049;2024-07-08 16:49:30.074;1720457370074;25;4.72;0.01999998;2024-07-08 16:49:30.074;1720457370074;0;
145;238;2024-07-08 16:49:30.075;1720457370075;2024-07-08 16:49:30.102;1720457370102;28;4.74;0.01999998;2024-07-08 16:49:30.102;1720457370102;0;
145;239;2024-07-08 16:49:30.102;1720457370102;2024-07-08 16:49:30.103;1720457370103;1;4.76;0.01999998;2024-07-08 16:49:30.103;1720457370103;0;
146;240;2024-07-08 16:49:30.103;1720457370103;2024-07-08 16:49:30.142;1720457370142;39;4.78;0.01999998;2024-07-08 16:49:30.142;1720457370142;0;
146;241;2024-07-08 16:49:30.142;1720457370142;2024-07-08 16:49:30.142;1720457370142;0;4.8;0.01999998;2024-07-08 16:49:30.142;1720457370142;0;
147;242;2024-07-08 16:49:30.142;1720457370142;2024-07-08 16:49:30.168;1720457370168;26;4.82;0.01999998;2024-07-08 16:49:30.168;1720457370168;0;
148;243;2024-07-08 16:49:30.168;1720457370168;2024-07-08 16:49:30.198;1720457370198;30;4.84;0.01999998;2024-07-08 16:49:30.198;1720457370198;0;
148;244;2024-07-08 16:49:30.198;1720457370198;2024-07-08 16:49:30.199;1720457370199;1;4.86;0.01999998;2024-07-08 16:49:30.199;1720457370199;0;
149;245;2024-07-08 16:49:30.199;1720457370199;2024-07-08 16:49:30.236;1720457370236;37;4.88;0.02000046;2024-07-08 16:49:30.236;1720457370236;0;
149;246;2024-07-08 16:49:30.236;1720457370236;2024-07-08 16:49:30.237;1720457370237;1;4.9;0.01999998;2024-07-08 16:49:30.237;1720457370237;0;
150;247;2024-07-08 16:49:30.237;1720457370237;2024-07-08 16:49:30.277;1720457370277;39;4.92;0.01999998;2024-07-08 16:49:30.277;1720457370276;0;
151;248;2024-07-08 16:49:30.277;1720457370277;2024-07-08 16:49:30.306;1720457370306;30;4.94;0.01999998;2024-07-08 16:49:30.306;1720457370306;0;
151;249;2024-07-08 16:49:30.306;1720457370306;2024-07-08 16:49:30.307;1720457370307;1;4.96;0.01999998;2024-07-08 16:49:30.307;1720457370307;0;
152;250;2024-07-08 16:49:30.307;1720457370307;2024-07-08 16:49:30.357;1720457370358;50;4.98;0.01999998;2024-07-08 16:49:30.358;1720457370357;0;
152;251;2024-07-08 16:49:30.358;1720457370358;2024-07-08 16:49:30.358;1720457370358;1;5;0.01999998;2024-07-08 16:49:30.358;1720457370358;0;
153;252;2024-07-08 16:49:30.358;1720457370358;2024-07-08 16:49:30.397;1720457370397;39;5.02;0.01999998;2024-07-08 16:49:30.397;1720457370397;0;
154;253;2024-07-08 16:49:30.397;1720457370397;2024-07-08 16:49:30.438;1720457370438;41;5.04;0.01999998;2024-07-08 16:49:30.438;1720457370438;0;
154;254;2024-07-08 16:49:30.438;1720457370438;2024-07-08 16:49:30.439;1720457370439;1;5.06;0.01999998;2024-07-08 16:49:30.439;1720457370439;0;
155;255;2024-07-08 16:49:30.439;1720457370439;2024-07-08 16:49:30.465;1720457370465;26;5.08;0.01999998;2024-07-08 16:49:30.465;1720457370465;0;
155;256;2024-07-08 16:49:30.465;1720457370466;2024-07-08 16:49:30.466;1720457370466;1;5.1;0.01999998;2024-07-08 16:49:30.466;1720457370466;0;
156;257;2024-07-08 16:49:30.466;1720457370466;2024-07-08 16:49:30.492;1720457370492;26;5.12;0.01999998;2024-07-08 16:49:30.492;1720457370492;0;
157;258;2024-07-08 16:49:30.492;1720457370492;2024-07-08 16:49:30.530;1720457370530;38;5.14;0.01999998;2024-07-08 16:49:30.530;1720457370530;0;
157;259;2024-07-08 16:49:30.530;1720457370530;2024-07-08 16:49:30.531;1720457370531;1;5.16;0.01999998;2024-07-08 16:49:30.531;1720457370531;0;
158;260;2024-07-08 16:49:30.531;1720457370531;2024-07-08 16:49:30.570;1720457370570;39;5.18;0.01999998;2024-07-08 16:49:30.570;1720457370570;0;
158;261;2024-07-08 16:49:30.570;1720457370570;2024-07-08 16:49:30.571;1720457370571;1;5.2;0.01999998;2024-07-08 16:49:30.571;1720457370571;0;
159;262;2024-07-08 16:49:30.571;1720457370571;2024-07-08 16:49:30.600;1720457370600;29;5.22;0.01999998;2024-07-08 16:49:30.600;1720457370600;0;
160;263;2024-07-08 16:49:30.600;1720457370600;2024-07-08 16:49:30.626;1720457370626;26;5.24;0.01999998;2024-07-08 16:49:30.626;1720457370626;0;
160;264;2024-07-08 16:49:30.626;1720457370626;2024-07-08 16:49:30.627;1720457370627;1;5.26;0.01999998;2024-07-08 16:49:30.627;1720457370627;0;
161;265;2024-07-08 16:49:30.627;1720457370627;2024-07-08 16:49:30.665;1720457370665;38;5.28;0.01999998;2024-07-08 16:49:30.665;1720457370665;0;
161;266;2024-07-08 16:49:30.665;1720457370665;2024-07-08 16:49:30.666;1720457370666;1;5.3;0.01999998;2024-07-08 16:49:30.666;1720457370666;0;
162;267;2024-07-08 16:49:30.666;1720457370666;2024-07-08 16:49:30.705;1720457370706;39;5.32;0.01999998;2024-07-08 16:49:30.706;1720457370705;0;
163;268;2024-07-08 16:49:30.706;1720457370706;2024-07-08 16:49:30.744;1720457370744;39;5.34;0.01999998;2024-07-08 16:49:30.744;1720457370744;0;
163;269;2024-07-08 16:49:30.744;1720457370744;2024-07-08 16:49:30.745;1720457370745;1;5.36;0.01999998;2024-07-08 16:49:30.745;1720457370745;0;
164;270;2024-07-08 16:49:30.745;1720457370745;2024-07-08 16:49:30.772;1720457370772;27;5.38;0.02000046;2024-07-08 16:49:30.772;1720457370772;0;
164;271;2024-07-08 16:49:30.772;1720457370772;2024-07-08 16:49:30.773;1720457370773;1;5.4;0.01999998;2024-07-08 16:49:30.773;1720457370773;0;
165;272;2024-07-08 16:49:30.773;1720457370773;2024-07-08 16:49:30.799;1720457370799;26;5.42;0.01999998;2024-07-08 16:49:30.799;1720457370799;0;
166;273;2024-07-08 16:49:30.799;1720457370799;2024-07-08 16:49:30.838;1720457370838;39;5.44;0.01999998;2024-07-08 16:49:30.838;1720457370838;0;
166;274;2024-07-08 16:49:30.838;1720457370838;2024-07-08 16:49:30.838;1720457370838;0;5.46;0.01999998;2024-07-08 16:49:30.838;1720457370838;0;
167;275;2024-07-08 16:49:30.838;1720457370838;2024-07-08 16:49:30.866;1720457370866;28;5.48;0.01999998;2024-07-08 16:49:30.866;1720457370866;0;
167;276;2024-07-08 16:49:30.866;1720457370866;2024-07-08 16:49:30.867;1720457370867;1;5.5;0.01999998;2024-07-08 16:49:30.867;1720457370867;0;
168;277;2024-07-08 16:49:30.867;1720457370867;2024-07-08 16:49:30.892;1720457370892;25;5.52;0.01999998;2024-07-08 16:49:30.892;1720457370892;0;
169;278;2024-07-08 16:49:30.892;1720457370892;2024-07-08 16:49:30.932;1720457370932;40;5.54;0.01999998;2024-07-08 16:49:30.932;1720457370932;0;
169;279;2024-07-08 16:49:30.932;1720457370932;2024-07-08 16:49:30.932;1720457370932;0;5.56;0.01999998;2024-07-08 16:49:30.932;1720457370932;0;
170;280;2024-07-08 16:49:30.932;1720457370932;2024-07-08 16:49:30.972;1720457370972;40;5.58;0.01999998;2024-07-08 16:49:30.972;1720457370972;0;
170;281;2024-07-08 16:49:30.972;1720457370972;2024-07-08 16:49:30.972;1720457370972;0;5.6;0.01999998;2024-07-08 16:49:30.972;1720457370972;0;
171;282;2024-07-08 16:49:30.972;1720457370972;2024-07-08 16:49:30.997;1720457370997;25;5.62;0.01999998;2024-07-08 16:49:30.997;1720457370997;0;
172;283;2024-07-08 16:49:30.997;1720457370997;2024-07-08 16:49:31.036;1720457371036;39;5.64;0.01999998;2024-07-08 16:49:31.036;1720457371036;0;
172;284;2024-07-08 16:49:31.036;1720457371036;2024-07-08 16:49:31.037;1720457371037;1;5.66;0.01999998;2024-07-08 16:49:31.037;1720457371037;0;
173;285;2024-07-08 16:49:31.037;1720457371037;2024-07-08 16:49:31.077;1720457371077;40;5.68;0.01999998;2024-07-08 16:49:31.077;1720457371077;0;
173;286;2024-07-08 16:49:31.077;1720457371077;2024-07-08 16:49:31.078;1720457371078;1;5.7;0.01999998;2024-07-08 16:49:31.078;1720457371078;0;
174;287;2024-07-08 16:49:31.078;1720457371078;2024-07-08 16:49:31.104;1720457371104;26;5.72;0.01999998;2024-07-08 16:49:31.104;1720457371104;0;
175;288;2024-07-08 16:49:31.104;1720457371104;2024-07-08 16:49:31.132;1720457371132;28;5.74;0.01999998;2024-07-08 16:49:31.132;1720457371132;0;
175;289;2024-07-08 16:49:31.132;1720457371132;2024-07-08 16:49:31.133;1720457371133;1;5.76;0.01999998;2024-07-08 16:49:31.133;1720457371133;0;
176;290;2024-07-08 16:49:31.133;1720457371133;2024-07-08 16:49:31.172;1720457371172;39;5.78;0.01999998;2024-07-08 16:49:31.172;1720457371172;0;
176;291;2024-07-08 16:49:31.172;1720457371172;2024-07-08 16:49:31.173;1720457371173;1;5.8;0.01999998;2024-07-08 16:49:31.173;1720457371173;0;
177;292;2024-07-08 16:49:31.173;1720457371173;2024-07-08 16:49:31.212;1720457371212;39;5.82;0.01999998;2024-07-08 16:49:31.212;1720457371212;0;
178;293;2024-07-08 16:49:31.212;1720457371212;2024-07-08 16:49:31.250;1720457371250;38;5.84;0.01999998;2024-07-08 16:49:31.250;1720457371250;0;
178;294;2024-07-08 16:49:31.250;1720457371250;2024-07-08 16:49:31.251;1720457371251;1;5.86;0.01999998;2024-07-08 16:49:31.251;1720457371251;0;
179;295;2024-07-08 16:49:31.251;1720457371251;2024-07-08 16:49:31.277;1720457371277;26;5.88;0.01999998;2024-07-08 16:49:31.277;1720457371277;0;
179;296;2024-07-08 16:49:31.277;1720457371277;2024-07-08 16:49:31.278;1720457371278;1;5.9;0.02000046;2024-07-08 16:49:31.278;1720457371278;0;
180;297;2024-07-08 16:49:31.278;1720457371278;2024-07-08 16:49:31.302;1720457371302;24;5.92;0.01999998;2024-07-08 16:49:31.302;1720457371302;0;
181;298;2024-07-08 16:49:31.302;1720457371302;2024-07-08 16:49:31.342;1720457371342;40;5.94;0.01999998;2024-07-08 16:49:31.342;1720457371342;0;
181;299;2024-07-08 16:49:31.342;1720457371342;2024-07-08 16:49:31.342;1720457371342;0;5.96;0.01999998;2024-07-08 16:49:31.342;1720457371342;0;
182;300;2024-07-08 16:49:31.342;1720457371342;2024-07-08 16:49:31.382;1720457371382;40;5.98;0.01999998;2024-07-08 16:49:31.382;1720457371382;0;
182;301;2024-07-08 16:49:31.382;1720457371382;2024-07-08 16:49:31.382;1720457371382;0;6;0.01999998;2024-07-08 16:49:31.382;1720457371382;0;
183;302;2024-07-08 16:49:31.382;1720457371382;2024-07-08 16:49:31.409;1720457371409;27;6.02;0.01999998;2024-07-08 16:49:31.409;1720457371409;0;
184;303;2024-07-08 16:49:31.409;1720457371409;2024-07-08 16:49:31.437;1720457371437;28;6.04;0.01999998;2024-07-08 16:49:31.437;1720457371437;0;
184;304;2024-07-08 16:49:31.437;1720457371437;2024-07-08 16:49:31.437;1720457371437;0;6.06;0.01999998;2024-07-08 16:49:31.437;1720457371437;0;
185;305;2024-07-08 16:49:31.437;1720457371437;2024-07-08 16:49:31.463;1720457371463;26;6.08;0.01999998;2024-07-08 16:49:31.463;1720457371463;0;
185;306;2024-07-08 16:49:31.463;1720457371463;2024-07-08 16:49:31.464;1720457371464;1;6.1;0.01999998;2024-07-08 16:49:31.464;1720457371464;0;
186;307;2024-07-08 16:49:31.464;1720457371464;2024-07-08 16:49:31.503;1720457371503;39;6.12;0.01999998;2024-07-08 16:49:31.503;1720457371503;0;
187;308;2024-07-08 16:49:31.503;1720457371503;2024-07-08 16:49:31.544;1720457371544;41;6.14;0.01999998;2024-07-08 16:49:31.544;1720457371544;0;
187;309;2024-07-08 16:49:31.544;1720457371544;2024-07-08 16:49:31.544;1720457371544;0;6.16;0.01999998;2024-07-08 16:49:31.544;1720457371544;0;
188;310;2024-07-08 16:49:31.544;1720457371544;2024-07-08 16:49:31.569;1720457371569;25;6.18;0.01999998;2024-07-08 16:49:31.569;1720457371569;0;
188;311;2024-07-08 16:49:31.569;1720457371569;2024-07-08 16:49:31.570;1720457371570;1;6.2;0.01999998;2024-07-08 16:49:31.570;1720457371570;0;
189;312;2024-07-08 16:49:31.570;1720457371570;2024-07-08 16:49:31.594;1720457371594;24;6.22;0.01999998;2024-07-08 16:49:31.594;1720457371594;0;
190;313;2024-07-08 16:49:31.594;1720457371594;2024-07-08 16:49:31.636;1720457371636;42;6.24;0.01999998;2024-07-08 16:49:31.636;1720457371636;0;
190;314;2024-07-08 16:49:31.636;1720457371636;2024-07-08 16:49:31.637;1720457371637;1;6.26;0.01999998;2024-07-08 16:49:31.637;1720457371637;0;
191;315;2024-07-08 16:49:31.637;1720457371637;2024-07-08 16:49:31.676;1720457371676;39;6.28;0.01999998;2024-07-08 16:49:31.676;1720457371676;0;
191;316;2024-07-08 16:49:31.677;1720457371677;2024-07-08 16:49:31.678;1720457371678;2;6.3;0.01999998;2024-07-08 16:49:31.678;1720457371678;0;
192;317;2024-07-08 16:49:31.678;1720457371678;2024-07-08 16:49:31.703;1720457371703;25;6.32;0.01999998;2024-07-08 16:49:31.703;1720457371703;0;
193;318;2024-07-08 16:49:31.703;1720457371703;2024-07-08 16:49:31.730;1720457371730;27;6.34;0.01999998;2024-07-08 16:49:31.730;1720457371730;0;
193;319;2024-07-08 16:49:31.730;1720457371730;2024-07-08 16:49:31.731;1720457371731;1;6.36;0.01999998;2024-07-08 16:49:31.731;1720457371731;0;
194;320;2024-07-08 16:49:31.731;1720457371731;2024-07-08 16:49:31.768;1720457371768;37;6.38;0.01999998;2024-07-08 16:49:31.768;1720457371768;0;
194;321;2024-07-08 16:49:31.768;1720457371768;2024-07-08 16:49:31.769;1720457371769;1;6.4;0.01999998;2024-07-08 16:49:31.769;1720457371769;0;
195;322;2024-07-08 16:49:31.769;1720457371769;2024-07-08 16:49:31.811;1720457371811;42;6.42;0.02000046;2024-07-08 16:49:31.811;1720457371811;0;
196;323;2024-07-08 16:49:31.811;1720457371811;2024-07-08 16:49:31.838;1720457371838;27;6.44;0.01999998;2024-07-08 16:49:31.838;1720457371838;0;
196;324;2024-07-08 16:49:31.838;1720457371838;2024-07-08 16:49:31.839;1720457371839;1;6.46;0.01999998;2024-07-08 16:49:31.839;1720457371839;0;
197;325;2024-07-08 16:49:31.839;1720457371839;2024-07-08 16:49:31.865;1720457371865;26;6.48;0.01999998;2024-07-08 16:49:31.865;1720457371865;0;
197;326;2024-07-08 16:49:31.865;1720457371865;2024-07-08 16:49:31.866;1720457371866;1;6.5;0.01999998;2024-07-08 16:49:31.866;1720457371866;0;
198;327;2024-07-08 16:49:31.866;1720457371866;2024-07-08 16:49:31.905;1720457371905;39;6.52;0.01999998;2024-07-08 16:49:31.905;1720457371905;0;
199;328;2024-07-08 16:49:31.905;1720457371905;2024-07-08 16:49:31.933;1720457371933;28;6.54;0.01999998;2024-07-08 16:49:31.933;1720457371933;0;
199;329;2024-07-08 16:49:31.933;1720457371933;2024-07-08 16:49:31.934;1720457371934;1;6.56;0.01999998;2024-07-08 16:49:31.934;1720457371934;0;
200;330;2024-07-08 16:49:31.934;1720457371934;2024-07-08 16:49:31.960;1720457371960;26;6.58;0.01999998;2024-07-08 16:49:31.960;1720457371960;0;
200;331;2024-07-08 16:49:31.960;1720457371960;2024-07-08 16:49:31.960;1720457371960;0;6.6;0.01999998;2024-07-08 16:49:31.960;1720457371960;0;
201;332;2024-07-08 16:49:31.960;1720457371960;2024-07-08 16:49:31.999;1720457371999;39;6.62;0.01999998;2024-07-08 16:49:31.999;1720457371999;0;
202;333;2024-07-08 16:49:31.999;1720457371999;2024-07-08 16:49:32.027;1720457372027;28;6.64;0.01999998;2024-07-08 16:49:32.027;1720457372027;0;
202;334;2024-07-08 16:49:32.027;1720457372027;2024-07-08 16:49:32.028;1720457372028;1;6.66;0.01999998;2024-07-08 16:49:32.028;1720457372028;0;
203;335;2024-07-08 16:49:32.028;1720457372028;2024-07-08 16:49:32.068;1720457372068;40;6.68;0.01999998;2024-07-08 16:49:32.068;1720457372068;0;
203;336;2024-07-08 16:49:32.068;1720457372068;2024-07-08 16:49:32.068;1720457372068;0;6.7;0.01999998;2024-07-08 16:49:32.068;1720457372068;0;
204;337;2024-07-08 16:49:32.068;1720457372068;2024-07-08 16:49:32.108;1720457372108;40;6.72;0.01999998;2024-07-08 16:49:32.108;1720457372108;0;
