sep=;
FrameUpdate;FrameFixed;timestampStartCycle;timestampStartCycleMillisecond;timestampStartFixed;timestampStartFixedMillisecond;timestampDifference;timestampUnityTime;timestampUnityTimeDifference;timestampEndFixed;timestampEndFixedMillisecond;teleportInfo;Command
200;330;2024-07-10 13:32:41.097;1720618361097;2024-07-10 13:32:41.124;1720618361124;27;6.58;0.01999998;2024-07-10 13:32:41.124;1720618361124;0;
200;331;2024-07-10 13:32:41.124;1720618361124;2024-07-10 13:32:41.124;1720618361124;0;6.6;0.01999998;2024-07-10 13:32:41.124;1720618361124;0;
201;332;2024-07-10 13:32:41.125;1720618361125;2024-07-10 13:32:41.166;1720618361166;42;6.62;0.01999998;2024-07-10 13:32:41.166;1720618361166;0;
202;333;2024-07-10 13:32:41.166;1720618361166;2024-07-10 13:32:41.208;1720618361208;42;6.64;0.01999998;2024-07-10 13:32:41.208;1720618361208;0;
202;334;2024-07-10 13:32:41.208;1720618361208;2024-07-10 13:32:41.208;1720618361208;0;6.66;0.01999998;2024-07-10 13:32:41.208;1720618361208;0;
203;335;2024-07-10 13:32:41.208;1720618361208;2024-07-10 13:32:41.249;1720618361249;41;6.68;0.01999998;2024-07-10 13:32:41.249;1720618361249;0;
203;336;2024-07-10 13:32:41.249;1720618361249;2024-07-10 13:32:41.250;1720618361250;1;6.7;0.01999998;2024-07-10 13:32:41.250;1720618361250;0;
204;337;2024-07-10 13:32:41.250;1720618361250;2024-07-10 13:32:41.291;1720618361291;41;6.72;0.01999998;2024-07-10 13:32:41.291;1720618361291;0;
205;338;2024-07-10 13:32:41.291;1720618361291;2024-07-10 13:32:41.332;1720618361332;41;6.74;0.01999998;2024-07-10 13:32:41.332;1720618361332;0;
205;339;2024-07-10 13:32:41.332;1720618361332;2024-07-10 13:32:41.334;1720618361334;2;6.76;0.01999998;2024-07-10 13:32:41.334;1720618361334;0;
206;340;2024-07-10 13:32:41.334;1720618361334;2024-07-10 13:32:41.374;1720618361374;40;6.78;0.01999998;2024-07-10 13:32:41.374;1720618361374;0;
206;341;2024-07-10 13:32:41.374;1720618361374;2024-07-10 13:32:41.374;1720618361374;0;6.8;0.01999998;2024-07-10 13:32:41.374;1720618361374;0;
207;342;2024-07-10 13:32:41.374;1720618361374;2024-07-10 13:32:41.416;1720618361416;42;6.82;0.01999998;2024-07-10 13:32:41.416;1720618361416;0;
208;343;2024-07-10 13:32:41.416;1720618361416;2024-07-10 13:32:41.458;1720618361458;42;6.84;0.01999998;2024-07-10 13:32:41.458;1720618361458;0;
208;344;2024-07-10 13:32:41.458;1720618361458;2024-07-10 13:32:41.459;1720618361459;1;6.86;0.01999998;2024-07-10 13:32:41.459;1720618361459;0;
209;345;2024-07-10 13:32:41.459;1720618361459;2024-07-10 13:32:41.486;1720618361486;27;6.88;0.01999998;2024-07-10 13:32:41.486;1720618361486;0;
209;346;2024-07-10 13:32:41.486;1720618361486;2024-07-10 13:32:41.487;1720618361487;1;6.9;0.01999998;2024-07-10 13:32:41.487;1720618361487;0;
210;347;2024-07-10 13:32:41.487;1720618361487;2024-07-10 13:32:41.527;1720618361527;40;6.92;0.02000046;2024-07-10 13:32:41.527;1720618361527;0;
211;348;2024-07-10 13:32:41.527;1720618361527;2024-07-10 13:32:41.568;1720618361568;41;6.94;0.01999998;2024-07-10 13:32:41.568;1720618361568;0;
211;349;2024-07-10 13:32:41.568;1720618361568;2024-07-10 13:32:41.569;1720618361569;1;6.96;0.01999998;2024-07-10 13:32:41.569;1720618361569;0;
212;350;2024-07-10 13:32:41.569;1720618361569;2024-07-10 13:32:41.596;1720618361596;27;6.98;0.01999998;2024-07-10 13:32:41.596;1720618361596;0;
212;351;2024-07-10 13:32:41.596;1720618361596;2024-07-10 13:32:41.596;1720618361596;0;7;0.01999998;2024-07-10 13:32:41.596;1720618361596;0;
213;352;2024-07-10 13:32:41.596;1720618361596;2024-07-10 13:32:41.623;1720618361624;27;7.02;0.01999998;2024-07-10 13:32:41.624;1720618361623;0;
214;353;2024-07-10 13:32:41.624;1720618361624;2024-07-10 13:32:41.653;1720618361653;30;7.04;0.01999998;2024-07-10 13:32:41.653;1720618361653;0;
214;354;2024-07-10 13:32:41.653;1720618361653;2024-07-10 13:32:41.654;1720618361654;1;7.06;0.01999998;2024-07-10 13:32:41.654;1720618361654;0;
215;355;2024-07-10 13:32:41.654;1720618361654;2024-07-10 13:32:41.695;1720618361695;41;7.08;0.01999998;2024-07-10 13:32:41.695;1720618361695;0;
215;356;2024-07-10 13:32:41.695;1720618361695;2024-07-10 13:32:41.696;1720618361696;1;7.1;0.01999998;2024-07-10 13:32:41.696;1720618361696;0;
216;357;2024-07-10 13:32:41.696;1720618361696;2024-07-10 13:32:41.722;1720618361722;26;7.12;0.01999998;2024-07-10 13:32:41.722;1720618361722;0;
217;358;2024-07-10 13:32:41.722;1720618361722;2024-07-10 13:32:41.749;1720618361749;27;7.14;0.01999998;2024-07-10 13:32:41.749;1720618361749;0;
217;359;2024-07-10 13:32:41.749;1720618361749;2024-07-10 13:32:41.750;1720618361750;1;7.16;0.01999998;2024-07-10 13:32:41.750;1720618361750;0;
218;360;2024-07-10 13:32:41.750;1720618361750;2024-07-10 13:32:41.790;1720618361791;40;7.18;0.01999998;2024-07-10 13:32:41.791;1720618361790;0;
218;361;2024-07-10 13:32:41.791;1720618361791;2024-07-10 13:32:41.791;1720618361791;1;7.2;0.01999998;2024-07-10 13:32:41.791;1720618361791;0;
219;362;2024-07-10 13:32:41.791;1720618361791;2024-07-10 13:32:41.832;1720618361832;41;7.22;0.01999998;2024-07-10 13:32:41.832;1720618361832;0;
220;363;2024-07-10 13:32:41.832;1720618361832;2024-07-10 13:32:41.860;1720618361860;28;7.24;0.01999998;2024-07-10 13:32:41.860;1720618361860;0;
220;364;2024-07-10 13:32:41.860;1720618361860;2024-07-10 13:32:41.860;1720618361860;0;7.26;0.01999998;2024-07-10 13:32:41.860;1720618361860;0;
221;365;2024-07-10 13:32:41.860;1720618361860;2024-07-10 13:32:41.888;1720618361888;28;7.28;0.01999998;2024-07-10 13:32:41.888;1720618361888;0;
221;366;2024-07-10 13:32:41.888;1720618361888;2024-07-10 13:32:41.889;1720618361889;1;7.3;0.01999998;2024-07-10 13:32:41.889;1720618361889;0;
222;367;2024-07-10 13:32:41.889;1720618361889;2024-07-10 13:32:41.916;1720618361916;27;7.32;0.01999998;2024-07-10 13:32:41.916;1720618361916;0;
223;368;2024-07-10 13:32:41.916;1720618361916;2024-07-10 13:32:41.956;1720618361956;40;7.34;0.01999998;2024-07-10 13:32:41.956;1720618361956;0;
223;369;2024-07-10 13:32:41.956;1720618361956;2024-07-10 13:32:41.957;1720618361957;1;7.36;0.01999998;2024-07-10 13:32:41.957;1720618361957;0;
224;370;2024-07-10 13:32:41.957;1720618361957;2024-07-10 13:32:41.999;1720618361999;42;7.38;0.01999998;2024-07-10 13:32:41.999;1720618361999;0;
224;371;2024-07-10 13:32:41.999;1720618361999;2024-07-10 13:32:42.000;1720618362000;1;7.4;0.01999998;2024-07-10 13:32:42.000;1720618362000;0;
225;372;2024-07-10 13:32:42.000;1720618362000;2024-07-10 13:32:42.027;1720618362027;26;7.42;0.01999998;2024-07-10 13:32:42.027;1720618362026;0;
226;373;2024-07-10 13:32:42.027;1720618362027;2024-07-10 13:32:42.056;1720618362056;30;7.44;0.02000046;2024-07-10 13:32:42.056;1720618362056;0;
226;374;2024-07-10 13:32:42.056;1720618362056;2024-07-10 13:32:42.057;1720618362057;1;7.46;0.01999998;2024-07-10 13:32:42.057;1720618362057;0;
227;375;2024-07-10 13:32:42.057;1720618362057;2024-07-10 13:32:42.095;1720618362095;38;7.48;0.01999998;2024-07-10 13:32:42.095;1720618362095;0;
227;376;2024-07-10 13:32:42.095;1720618362095;2024-07-10 13:32:42.096;1720618362096;1;7.5;0.01999998;2024-07-10 13:32:42.096;1720618362096;0;
228;377;2024-07-10 13:32:42.096;1720618362096;2024-07-10 13:32:42.137;1720618362137;41;7.52;0.01999998;2024-07-10 13:32:42.137;1720618362137;0;
229;378;2024-07-10 13:32:42.137;1720618362137;2024-07-10 13:32:42.167;1720618362167;30;7.54;0.01999998;2024-07-10 13:32:42.167;1720618362167;0;
229;379;2024-07-10 13:32:42.167;1720618362167;2024-07-10 13:32:42.167;1720618362167;0;7.56;0.01999998;2024-07-10 13:32:42.167;1720618362167;0;
230;380;2024-07-10 13:32:42.167;1720618362167;2024-07-10 13:32:42.194;1720618362194;27;7.58;0.01999998;2024-07-10 13:32:42.194;1720618362194;0;
230;381;2024-07-10 13:32:42.194;1720618362194;2024-07-10 13:32:42.195;1720618362195;1;7.6;0.01999998;2024-07-10 13:32:42.195;1720618362195;0;
231;382;2024-07-10 13:32:42.195;1720618362195;2024-07-10 13:32:42.234;1720618362234;39;7.62;0.01999998;2024-07-10 13:32:42.234;1720618362234;0;
232;383;2024-07-10 13:32:42.234;1720618362234;2024-07-10 13:32:42.263;1720618362263;29;7.64;0.01999998;2024-07-10 13:32:42.264;1720618362263;0;
232;384;2024-07-10 13:32:42.264;1720618362264;2024-07-10 13:32:42.264;1720618362264;1;7.66;0.01999998;2024-07-10 13:32:42.264;1720618362264;0;
233;385;2024-07-10 13:32:42.264;1720618362264;2024-07-10 13:32:42.304;1720618362304;40;7.68;0.01999998;2024-07-10 13:32:42.304;1720618362304;0;
233;386;2024-07-10 13:32:42.304;1720618362304;2024-07-10 13:32:42.306;1720618362306;2;7.7;0.01999998;2024-07-10 13:32:42.306;1720618362306;0;
234;387;2024-07-10 13:32:42.306;1720618362306;2024-07-10 13:32:42.334;1720618362334;28;7.72;0.01999998;2024-07-10 13:32:42.334;1720618362334;0;
235;388;2024-07-10 13:32:42.334;1720618362334;2024-07-10 13:32:42.373;1720618362373;39;7.74;0.01999998;2024-07-10 13:32:42.373;1720618362373;0;
235;389;2024-07-10 13:32:42.373;1720618362373;2024-07-10 13:32:42.374;1720618362374;1;7.76;0.01999998;2024-07-10 13:32:42.374;1720618362374;0;
236;390;2024-07-10 13:32:42.374;1720618362374;2024-07-10 13:32:42.402;1720618362402;28;7.78;0.01999998;2024-07-10 13:32:42.402;1720618362402;0;
236;391;2024-07-10 13:32:42.402;1720618362402;2024-07-10 13:32:42.402;1720618362402;0;7.8;0.01999998;2024-07-10 13:32:42.402;1720618362402;0;
237;392;2024-07-10 13:32:42.402;1720618362402;2024-07-10 13:32:42.429;1720618362429;27;7.82;0.01999998;2024-07-10 13:32:42.429;1720618362429;0;
238;393;2024-07-10 13:32:42.429;1720618362429;2024-07-10 13:32:42.472;1720618362472;43;7.84;0.01999998;2024-07-10 13:32:42.472;1720618362472;0;
238;394;2024-07-10 13:32:42.472;1720618362472;2024-07-10 13:32:42.472;1720618362472;0;7.86;0.01999998;2024-07-10 13:32:42.472;1720618362472;0;
239;395;2024-07-10 13:32:42.472;1720618362472;2024-07-10 13:32:42.513;1720618362513;41;7.88;0.01999998;2024-07-10 13:32:42.513;1720618362513;0;
239;396;2024-07-10 13:32:42.513;1720618362513;2024-07-10 13:32:42.513;1720618362513;0;7.9;0.01999998;2024-07-10 13:32:42.513;1720618362513;0;
240;397;2024-07-10 13:32:42.513;1720618362513;2024-07-10 13:32:42.542;1720618362542;29;7.92;0.01999998;2024-07-10 13:32:42.542;1720618362542;0;
241;398;2024-07-10 13:32:42.542;1720618362542;2024-07-10 13:32:42.582;1720618362582;40;7.94;0.02000046;2024-07-10 13:32:42.582;1720618362582;0;
241;399;2024-07-10 13:32:42.582;1720618362582;2024-07-10 13:32:42.583;1720618362583;1;7.96;0.01999998;2024-07-10 13:32:42.583;1720618362583;0;
242;400;2024-07-10 13:32:42.583;1720618362583;2024-07-10 13:32:42.624;1720618362624;41;7.98;0.01999998;2024-07-10 13:32:42.624;1720618362624;0;
242;401;2024-07-10 13:32:42.624;1720618362624;2024-07-10 13:32:42.625;1720618362625;1;8;0.01999998;2024-07-10 13:32:42.625;1720618362625;0;
243;402;2024-07-10 13:32:42.625;1720618362625;2024-07-10 13:32:42.665;1720618362665;40;8.02;0.0199995;2024-07-10 13:32:42.665;1720618362665;0;
244;403;2024-07-10 13:32:42.665;1720618362665;2024-07-10 13:32:42.695;1720618362695;30;8.04;0.02000046;2024-07-10 13:32:42.695;1720618362695;0;
244;404;2024-07-10 13:32:42.695;1720618362695;2024-07-10 13:32:42.696;1720618362696;1;8.059999;0.0199995;2024-07-10 13:32:42.696;1720618362696;0;
245;405;2024-07-10 13:32:42.696;1720618362696;2024-07-10 13:32:42.735;1720618362735;39;8.08;0.02000046;2024-07-10 13:32:42.735;1720618362735;0;
245;406;2024-07-10 13:32:42.735;1720618362735;2024-07-10 13:32:42.736;1720618362736;1;8.099999;0.0199995;2024-07-10 13:32:42.736;1720618362736;0;
246;407;2024-07-10 13:32:42.736;1720618362736;2024-07-10 13:32:42.776;1720618362776;40;8.12;0.02000046;2024-07-10 13:32:42.776;1720618362776;0;
247;408;2024-07-10 13:32:42.776;1720618362776;2024-07-10 13:32:42.804;1720618362804;28;8.139999;0.0199995;2024-07-10 13:32:42.804;1720618362804;0;
247;409;2024-07-10 13:32:42.804;1720618362804;2024-07-10 13:32:42.805;1720618362805;1;8.16;0.02000046;2024-07-10 13:32:42.805;1720618362805;0;
248;410;2024-07-10 13:32:42.805;1720618362805;2024-07-10 13:32:42.832;1720618362832;27;8.179999;0.0199995;2024-07-10 13:32:42.832;1720618362832;0;
248;411;2024-07-10 13:32:42.832;1720618362832;2024-07-10 13:32:42.833;1720618362833;1;8.2;0.02000046;2024-07-10 13:32:42.833;1720618362833;0;
249;412;2024-07-10 13:32:42.833;1720618362833;2024-07-10 13:32:42.860;1720618362861;27;8.22;0.02000046;2024-07-10 13:32:42.861;1720618362860;0;
250;413;2024-07-10 13:32:42.861;1720618362861;2024-07-10 13:32:42.888;1720618362888;28;8.24;0.0199995;2024-07-10 13:32:42.888;1720618362888;0;
250;414;2024-07-10 13:32:42.888;1720618362888;2024-07-10 13:32:42.890;1720618362890;2;8.26;0.02000046;2024-07-10 13:32:42.890;1720618362890;0;
251;415;2024-07-10 13:32:42.890;1720618362890;2024-07-10 13:32:42.929;1720618362929;39;8.28;0.0199995;2024-07-10 13:32:42.929;1720618362929;0;
251;416;2024-07-10 13:32:42.929;1720618362929;2024-07-10 13:32:42.929;1720618362929;0;8.3;0.02000046;2024-07-10 13:32:42.929;1720618362929;0;
252;417;2024-07-10 13:32:42.929;1720618362929;2024-07-10 13:32:42.957;1720618362957;28;8.32;0.0199995;2024-07-10 13:32:42.957;1720618362957;0;
253;418;2024-07-10 13:32:42.957;1720618362957;2024-07-10 13:32:42.998;1720618362998;41;8.34;0.02000046;2024-07-10 13:32:42.998;1720618362998;0;
253;419;2024-07-10 13:32:42.998;1720618362998;2024-07-10 13:32:42.999;1720618362999;1;8.36;0.0199995;2024-07-10 13:32:42.999;1720618362999;0;
254;420;2024-07-10 13:32:42.999;1720618362999;2024-07-10 13:32:43.040;1720618363040;41;8.38;0.02000046;2024-07-10 13:32:43.040;1720618363040;0;
254;421;2024-07-10 13:32:43.040;1720618363040;2024-07-10 13:32:43.040;1720618363040;0;8.4;0.0199995;2024-07-10 13:32:43.040;1720618363040;0;
255;422;2024-07-10 13:32:43.040;1720618363040;2024-07-10 13:32:43.068;1720618363068;28;8.42;0.02000046;2024-07-10 13:32:43.068;1720618363068;0;
256;423;2024-07-10 13:32:43.068;1720618363068;2024-07-10 13:32:43.096;1720618363096;28;8.44;0.0199995;2024-07-10 13:32:43.096;1720618363096;0;
256;424;2024-07-10 13:32:43.096;1720618363096;2024-07-10 13:32:43.097;1720618363097;1;8.46;0.02000046;2024-07-10 13:32:43.097;1720618363097;0;
257;425;2024-07-10 13:32:43.097;1720618363097;2024-07-10 13:32:43.138;1720618363138;41;8.48;0.0199995;2024-07-10 13:32:43.138;1720618363138;0;
257;426;2024-07-10 13:32:43.138;1720618363138;2024-07-10 13:32:43.140;1720618363140;2;8.5;0.02000046;2024-07-10 13:32:43.140;1720618363140;0;
258;427;2024-07-10 13:32:43.140;1720618363140;2024-07-10 13:32:43.179;1720618363179;39;8.52;0.0199995;2024-07-10 13:32:43.179;1720618363179;0;
259;428;2024-07-10 13:32:43.179;1720618363179;2024-07-10 13:32:43.208;1720618363208;29;8.54;0.02000046;2024-07-10 13:32:43.208;1720618363208;0;
259;429;2024-07-10 13:32:43.208;1720618363208;2024-07-10 13:32:43.209;1720618363209;1;8.559999;0.0199995;2024-07-10 13:32:43.209;1720618363209;0;
260;430;2024-07-10 13:32:43.209;1720618363209;2024-07-10 13:32:43.249;1720618363249;40;8.58;0.02000046;2024-07-10 13:32:43.249;1720618363249;0;
260;431;2024-07-10 13:32:43.249;1720618363249;2024-07-10 13:32:43.249;1720618363249;0;8.599999;0.0199995;2024-07-10 13:32:43.249;1720618363249;0;
261;432;2024-07-10 13:32:43.249;1720618363249;2024-07-10 13:32:43.277;1720618363277;28;8.62;0.02000046;2024-07-10 13:32:43.277;1720618363277;0;
262;433;2024-07-10 13:32:43.277;1720618363277;2024-07-10 13:32:43.318;1720618363318;41;8.639999;0.0199995;2024-07-10 13:32:43.318;1720618363318;0;
262;434;2024-07-10 13:32:43.318;1720618363318;2024-07-10 13:32:43.319;1720618363319;1;8.66;0.02000046;2024-07-10 13:32:43.319;1720618363319;0;
263;435;2024-07-10 13:32:43.319;1720618363319;2024-07-10 13:32:43.360;1720618363360;41;8.679999;0.0199995;2024-07-10 13:32:43.360;1720618363360;0;
263;436;2024-07-10 13:32:43.360;1720618363360;2024-07-10 13:32:43.361;1720618363361;1;8.7;0.02000046;2024-07-10 13:32:43.361;1720618363361;0;
264;437;2024-07-10 13:32:43.361;1720618363361;2024-07-10 13:32:43.390;1720618363390;29;8.72;0.02000046;2024-07-10 13:32:43.390;1720618363390;0;
265;438;2024-07-10 13:32:43.390;1720618363390;2024-07-10 13:32:43.429;1720618363429;39;8.74;0.0199995;2024-07-10 13:32:43.429;1720618363429;0;
265;439;2024-07-10 13:32:43.429;1720618363429;2024-07-10 13:32:43.429;1720618363429;0;8.76;0.02000046;2024-07-10 13:32:43.429;1720618363429;0;
266;440;2024-07-10 13:32:43.429;1720618363429;2024-07-10 13:32:43.471;1720618363471;42;8.78;0.0199995;2024-07-10 13:32:43.471;1720618363471;0;
266;441;2024-07-10 13:32:43.471;1720618363471;2024-07-10 13:32:43.472;1720618363472;1;8.8;0.02000046;2024-07-10 13:32:43.472;1720618363472;0;
267;442;2024-07-10 13:32:43.472;1720618363472;2024-07-10 13:32:43.514;1720618363514;42;8.82;0.0199995;2024-07-10 13:32:43.514;1720618363514;0;
268;443;2024-07-10 13:32:43.514;1720618363514;2024-07-10 13:32:43.554;1720618363554;40;8.84;0.02000046;2024-07-10 13:32:43.554;1720618363554;0;
268;444;2024-07-10 13:32:43.554;1720618363554;2024-07-10 13:32:43.554;1720618363554;0;8.86;0.0199995;2024-07-10 13:32:43.554;1720618363554;0;
269;445;2024-07-10 13:32:43.554;1720618363554;2024-07-10 13:32:43.584;1720618363584;30;8.88;0.02000046;2024-07-10 13:32:43.584;1720618363584;0;
269;446;2024-07-10 13:32:43.584;1720618363584;2024-07-10 13:32:43.585;1720618363585;1;8.9;0.0199995;2024-07-10 13:32:43.585;1720618363585;0;
270;447;2024-07-10 13:32:43.585;1720618363585;2024-07-10 13:32:43.623;1720618363623;38;8.92;0.02000046;2024-07-10 13:32:43.623;1720618363623;0;
271;448;2024-07-10 13:32:43.623;1720618363623;2024-07-10 13:32:43.665;1720618363665;42;8.94;0.0199995;2024-07-10 13:32:43.665;1720618363665;0;
271;449;2024-07-10 13:32:43.665;1720618363665;2024-07-10 13:32:43.665;1720618363665;0;8.96;0.02000046;2024-07-10 13:32:43.665;1720618363665;0;
272;450;2024-07-10 13:32:43.665;1720618363665;2024-07-10 13:32:43.707;1720618363707;42;8.98;0.0199995;2024-07-10 13:32:43.707;1720618363707;0;
272;451;2024-07-10 13:32:43.707;1720618363707;2024-07-10 13:32:43.708;1720618363708;1;9;0.02000046;2024-07-10 13:32:43.708;1720618363708;0;
273;452;2024-07-10 13:32:43.708;1720618363708;2024-07-10 13:32:43.748;1720618363748;40;9.02;0.0199995;2024-07-10 13:32:43.748;1720618363748;0;
274;453;2024-07-10 13:32:43.748;1720618363748;2024-07-10 13:32:43.777;1720618363777;29;9.04;0.02000046;2024-07-10 13:32:43.777;1720618363777;0;
274;454;2024-07-10 13:32:43.777;1720618363777;2024-07-10 13:32:43.777;1720618363777;0;9.059999;0.0199995;2024-07-10 13:32:43.777;1720618363777;0;
275;455;2024-07-10 13:32:43.777;1720618363777;2024-07-10 13:32:43.818;1720618363818;41;9.08;0.02000046;2024-07-10 13:32:43.818;1720618363818;0;
275;456;2024-07-10 13:32:43.818;1720618363818;2024-07-10 13:32:43.819;1720618363819;1;9.099999;0.0199995;2024-07-10 13:32:43.819;1720618363819;0;
276;457;2024-07-10 13:32:43.819;1720618363819;2024-07-10 13:32:43.846;1720618363846;27;9.12;0.02000046;2024-07-10 13:32:43.846;1720618363846;0;
277;458;2024-07-10 13:32:43.846;1720618363846;2024-07-10 13:32:43.874;1720618363874;28;9.139999;0.0199995;2024-07-10 13:32:43.874;1720618363874;0;
277;459;2024-07-10 13:32:43.874;1720618363874;2024-07-10 13:32:43.875;1720618363875;1;9.16;0.02000046;2024-07-10 13:32:43.875;1720618363875;0;
278;460;2024-07-10 13:32:43.875;1720618363875;2024-07-10 13:32:43.915;1720618363915;40;9.179999;0.0199995;2024-07-10 13:32:43.915;1720618363915;0;
278;461;2024-07-10 13:32:43.915;1720618363915;2024-07-10 13:32:43.916;1720618363916;1;9.2;0.02000046;2024-07-10 13:32:43.916;1720618363916;0;
279;462;2024-07-10 13:32:43.916;1720618363916;2024-07-10 13:32:43.958;1720618363958;42;9.22;0.02000046;2024-07-10 13:32:43.958;1720618363958;0;
280;463;2024-07-10 13:32:43.958;1720618363958;2024-07-10 13:32:43.999;1720618363999;41;9.24;0.0199995;2024-07-10 13:32:43.999;1720618363999;0;
280;464;2024-07-10 13:32:43.999;1720618363999;2024-07-10 13:32:44.000;1720618364000;1;9.26;0.02000046;2024-07-10 13:32:44.000;1720618364000;0;
281;465;2024-07-10 13:32:44.000;1720618364000;2024-07-10 13:32:44.040;1720618364040;40;9.28;0.0199995;2024-07-10 13:32:44.040;1720618364040;0;
281;466;2024-07-10 13:32:44.040;1720618364040;2024-07-10 13:32:44.041;1720618364041;1;9.3;0.02000046;2024-07-10 13:32:44.041;1720618364041;0;
282;467;2024-07-10 13:32:44.041;1720618364041;2024-07-10 13:32:44.069;1720618364069;28;9.32;0.0199995;2024-07-10 13:32:44.069;1720618364069;0;
283;468;2024-07-10 13:32:44.069;1720618364070;2024-07-10 13:32:44.110;1720618364110;41;9.34;0.02000046;2024-07-10 13:32:44.110;1720618364110;0;
283;469;2024-07-10 13:32:44.110;1720618364110;2024-07-10 13:32:44.111;1720618364111;1;9.36;0.0199995;2024-07-10 13:32:44.111;1720618364111;0;
284;470;2024-07-10 13:32:44.111;1720618364111;2024-07-10 13:32:44.138;1720618364138;27;9.38;0.02000046;2024-07-10 13:32:44.138;1720618364138;0;
284;471;2024-07-10 13:32:44.138;1720618364138;2024-07-10 13:32:44.138;1720618364138;0;9.4;0.0199995;2024-07-10 13:32:44.138;1720618364138;0;
285;472;2024-07-10 13:32:44.138;1720618364138;2024-07-10 13:32:44.181;1720618364181;43;9.42;0.02000046;2024-07-10 13:32:44.181;1720618364181;0;
286;473;2024-07-10 13:32:44.181;1720618364181;2024-07-10 13:32:44.207;1720618364207;26;9.44;0.0199995;2024-07-10 13:32:44.207;1720618364207;0;
286;474;2024-07-10 13:32:44.207;1720618364207;2024-07-10 13:32:44.208;1720618364208;1;9.46;0.02000046;2024-07-10 13:32:44.208;1720618364208;0;
287;475;2024-07-10 13:32:44.208;1720618364208;2024-07-10 13:32:44.248;1720618364248;40;9.48;0.0199995;2024-07-10 13:32:44.248;1720618364248;0;
287;476;2024-07-10 13:32:44.248;1720618364248;2024-07-10 13:32:44.249;1720618364249;1;9.5;0.02000046;2024-07-10 13:32:44.249;1720618364249;0;
288;477;2024-07-10 13:32:44.249;1720618364249;2024-07-10 13:32:44.291;1720618364291;42;9.52;0.0199995;2024-07-10 13:32:44.291;1720618364291;0;
289;478;2024-07-10 13:32:44.291;1720618364291;2024-07-10 13:32:44.318;1720618364318;27;9.54;0.02000046;2024-07-10 13:32:44.318;1720618364318;0;
289;479;2024-07-10 13:32:44.318;1720618364318;2024-07-10 13:32:44.319;1720618364319;1;9.559999;0.0199995;2024-07-10 13:32:44.319;1720618364319;0;
290;480;2024-07-10 13:32:44.319;1720618364319;2024-07-10 13:32:44.359;1720618364359;40;9.58;0.02000046;2024-07-10 13:32:44.359;1720618364359;0;
290;481;2024-07-10 13:32:44.359;1720618364359;2024-07-10 13:32:44.360;1720618364360;1;9.599999;0.0199995;2024-07-10 13:32:44.360;1720618364360;0;
291;482;2024-07-10 13:32:44.360;1720618364360;2024-07-10 13:32:44.402;1720618364402;42;9.62;0.02000046;2024-07-10 13:32:44.402;1720618364402;0;
292;483;2024-07-10 13:32:44.402;1720618364402;2024-07-10 13:32:44.431;1720618364431;29;9.639999;0.0199995;2024-07-10 13:32:44.431;1720618364431;0;
292;484;2024-07-10 13:32:44.431;1720618364431;2024-07-10 13:32:44.431;1720618364431;0;9.66;0.02000046;2024-07-10 13:32:44.431;1720618364431;0;
293;485;2024-07-10 13:32:44.431;1720618364431;2024-07-10 13:32:44.457;1720618364457;26;9.679999;0.0199995;2024-07-10 13:32:44.457;1720618364457;0;
293;486;2024-07-10 13:32:44.457;1720618364457;2024-07-10 13:32:44.457;1720618364457;0;9.7;0.02000046;2024-07-10 13:32:44.457;1720618364457;0;
294;487;2024-07-10 13:32:44.459;1720618364459;2024-07-10 13:32:44.499;1720618364499;42;9.719999;0.0199995;2024-07-10 13:32:44.499;1720618364499;0;
295;488;2024-07-10 13:32:44.499;1720618364499;2024-07-10 13:32:44.527;1720618364527;28;9.74;0.02000046;2024-07-10 13:32:44.527;1720618364527;0;
295;489;2024-07-10 13:32:44.527;1720618364527;2024-07-10 13:32:44.527;1720618364527;0;9.76;0.02000046;2024-07-10 13:32:44.527;1720618364527;0;
296;490;2024-07-10 13:32:44.527;1720618364527;2024-07-10 13:32:44.568;1720618364568;41;9.78;0.0199995;2024-07-10 13:32:44.568;1720618364568;0;
296;491;2024-07-10 13:32:44.568;1720618364568;2024-07-10 13:32:44.569;1720618364569;1;9.8;0.02000046;2024-07-10 13:32:44.569;1720618364569;0;
297;492;2024-07-10 13:32:44.569;1720618364569;2024-07-10 13:32:44.596;1720618364596;27;9.82;0.0199995;2024-07-10 13:32:44.596;1720618364596;0;
298;493;2024-07-10 13:32:44.596;1720618364596;2024-07-10 13:32:44.624;1720618364624;28;9.84;0.02000046;2024-07-10 13:32:44.624;1720618364624;0;
298;494;2024-07-10 13:32:44.624;1720618364624;2024-07-10 13:32:44.624;1720618364624;0;9.86;0.0199995;2024-07-10 13:32:44.624;1720618364624;0;
299;495;2024-07-10 13:32:44.624;1720618364624;2024-07-10 13:32:44.664;1720618364666;40;9.88;0.02000046;2024-07-10 13:32:44.666;1720618364664;0;
299;496;2024-07-10 13:32:44.666;1720618364666;2024-07-10 13:32:44.666;1720618364666;2;9.9;0.0199995;2024-07-10 13:32:44.666;1720618364666;0;
300;497;2024-07-10 13:32:44.666;1720618364666;2024-07-10 13:32:44.708;1720618364708;42;9.92;0.02000046;2024-07-10 13:32:44.708;1720618364708;0;
301;498;2024-07-10 13:32:44.708;1720618364708;2024-07-10 13:32:44.735;1720618364735;27;9.94;0.0199995;2024-07-10 13:32:44.735;1720618364735;0;
