sep=;
FrameUpdate;FrameFixed;timestampStartCycle;timestampStartCycleMillisecond;timestampStartFixed;timestampStartFixedMillisecond;timestampDifference;timestampUnityTime;timestampUnityTimeDifference;timestampEndFixed;timestampEndFixedMillisecond;teleportInfo;Command
103;169;2024-07-08 16:48:32.236;1720457312236;2024-07-08 16:48:32.237;1720457312237;1;3.36;0.01999998;2024-07-08 16:48:32.237;1720457312237;0;
104;170;2024-07-08 16:48:32.237;1720457312237;2024-07-08 16:48:32.259;1720457312259;22;3.38;0.01999998;2024-07-08 16:48:32.259;1720457312259;0;
104;171;2024-07-08 16:48:32.259;1720457312259;2024-07-08 16:48:32.261;1720457312261;2;3.4;0.01999998;2024-07-08 16:48:32.261;1720457312261;0;
105;172;2024-07-08 16:48:32.261;1720457312261;2024-07-08 16:48:32.289;1720457312289;28;3.42;0.01999998;2024-07-08 16:48:32.289;1720457312289;0;
106;173;2024-07-08 16:48:32.289;1720457312289;2024-07-08 16:48:32.326;1720457312326;37;3.44;0.01999998;2024-07-08 16:48:32.326;1720457312326;0;
106;174;2024-07-08 16:48:32.326;1720457312326;2024-07-08 16:48:32.327;1720457312327;1;3.46;0.02000022;2024-07-08 16:48:32.327;1720457312327;0;
107;175;2024-07-08 16:48:32.327;1720457312327;2024-07-08 16:48:32.365;1720457312365;38;3.48;0.01999998;2024-07-08 16:48:32.365;1720457312365;0;
107;176;2024-07-08 16:48:32.365;1720457312365;2024-07-08 16:48:32.367;1720457312367;2;3.5;0.01999998;2024-07-08 16:48:32.367;1720457312367;0;
108;177;2024-07-08 16:48:32.367;1720457312367;2024-07-08 16:48:32.407;1720457312407;40;3.52;0.01999998;2024-07-08 16:48:32.407;1720457312407;0;
109;178;2024-07-08 16:48:32.407;1720457312407;2024-07-08 16:48:32.436;1720457312436;29;3.54;0.01999998;2024-07-08 16:48:32.436;1720457312436;0;
109;179;2024-07-08 16:48:32.436;1720457312436;2024-07-08 16:48:32.437;1720457312437;1;3.56;0.01999998;2024-07-08 16:48:32.437;1720457312437;0;
110;180;2024-07-08 16:48:32.437;1720457312437;2024-07-08 16:48:32.460;1720457312460;23;3.58;0.01999998;2024-07-08 16:48:32.460;1720457312460;0;
110;181;2024-07-08 16:48:32.460;1720457312460;2024-07-08 16:48:32.461;1720457312461;1;3.6;0.01999998;2024-07-08 16:48:32.461;1720457312461;0;
111;182;2024-07-08 16:48:32.461;1720457312461;2024-07-08 16:48:32.502;1720457312502;41;3.62;0.01999998;2024-07-08 16:48:32.502;1720457312502;0;
112;183;2024-07-08 16:48:32.502;1720457312502;2024-07-08 16:48:32.535;1720457312535;33;3.64;0.01999998;2024-07-08 16:48:32.535;1720457312535;0;
112;184;2024-07-08 16:48:32.535;1720457312535;2024-07-08 16:48:32.536;1720457312536;1;3.66;0.01999998;2024-07-08 16:48:32.536;1720457312536;0;
113;185;2024-07-08 16:48:32.536;1720457312536;2024-07-08 16:48:32.568;1720457312568;32;3.68;0.01999998;2024-07-08 16:48:32.568;1720457312568;0;
113;186;2024-07-08 16:48:32.568;1720457312568;2024-07-08 16:48:32.569;1720457312569;1;3.7;0.01999998;2024-07-08 16:48:32.569;1720457312569;0;
114;187;2024-07-08 16:48:32.569;1720457312569;2024-07-08 16:48:32.608;1720457312608;39;3.72;0.02000022;2024-07-08 16:48:32.608;1720457312608;0;
115;188;2024-07-08 16:48:32.608;1720457312608;2024-07-08 16:48:32.634;1720457312634;26;3.74;0.01999998;2024-07-08 16:48:32.634;1720457312634;0;
115;189;2024-07-08 16:48:32.634;1720457312634;2024-07-08 16:48:32.635;1720457312635;1;3.76;0.01999998;2024-07-08 16:48:32.635;1720457312635;0;
116;190;2024-07-08 16:48:32.635;1720457312635;2024-07-08 16:48:32.662;1720457312662;27;3.78;0.01999998;2024-07-08 16:48:32.662;1720457312662;0;
116;191;2024-07-08 16:48:32.662;1720457312662;2024-07-08 16:48:32.662;1720457312663;0;3.8;0.01999998;2024-07-08 16:48:32.663;1720457312662;0;
117;192;2024-07-08 16:48:32.663;1720457312663;2024-07-08 16:48:32.691;1720457312691;29;3.82;0.01999998;2024-07-08 16:48:32.691;1720457312691;0;
118;193;2024-07-08 16:48:32.691;1720457312691;2024-07-08 16:48:32.728;1720457312728;37;3.84;0.01999998;2024-07-08 16:48:32.729;1720457312728;0;
118;194;2024-07-08 16:48:32.729;1720457312729;2024-07-08 16:48:32.729;1720457312729;1;3.86;0.01999998;2024-07-08 16:48:32.729;1720457312729;0;
119;195;2024-07-08 16:48:32.729;1720457312729;2024-07-08 16:48:32.768;1720457312768;39;3.88;0.01999998;2024-07-08 16:48:32.768;1720457312768;0;
119;196;2024-07-08 16:48:32.768;1720457312768;2024-07-08 16:48:32.769;1720457312769;1;3.9;0.01999998;2024-07-08 16:48:32.769;1720457312769;0;
120;197;2024-07-08 16:48:32.769;1720457312769;2024-07-08 16:48:32.797;1720457312797;28;3.92;0.01999998;2024-07-08 16:48:32.797;1720457312797;0;
121;198;2024-07-08 16:48:32.797;1720457312797;2024-07-08 16:48:32.824;1720457312825;27;3.94;0.01999998;2024-07-08 16:48:32.825;1720457312824;0;
121;199;2024-07-08 16:48:32.825;1720457312825;2024-07-08 16:48:32.825;1720457312825;1;3.96;0.01999998;2024-07-08 16:48:32.825;1720457312825;0;
122;200;2024-07-08 16:48:32.825;1720457312825;2024-07-08 16:48:32.864;1720457312864;39;3.98;0.02000022;2024-07-08 16:48:32.864;1720457312864;0;
122;201;2024-07-08 16:48:32.864;1720457312864;2024-07-08 16:48:32.865;1720457312865;1;4;0.01999998;2024-07-08 16:48:32.865;1720457312865;0;
123;202;2024-07-08 16:48:32.865;1720457312865;2024-07-08 16:48:32.906;1720457312906;41;4.02;0.01999998;2024-07-08 16:48:32.906;1720457312906;0;
124;203;2024-07-08 16:48:32.906;1720457312906;2024-07-08 16:48:32.932;1720457312932;26;4.04;0.01999998;2024-07-08 16:48:32.932;1720457312932;0;
124;204;2024-07-08 16:48:32.932;1720457312932;2024-07-08 16:48:32.933;1720457312933;1;4.06;0.01999998;2024-07-08 16:48:32.933;1720457312933;0;
125;205;2024-07-08 16:48:32.933;1720457312933;2024-07-08 16:48:32.957;1720457312957;24;4.08;0.01999998;2024-07-08 16:48:32.957;1720457312957;0;
125;206;2024-07-08 16:48:32.957;1720457312957;2024-07-08 16:48:32.959;1720457312959;2;4.1;0.01999998;2024-07-08 16:48:32.960;1720457312959;0;
126;207;2024-07-08 16:48:32.960;1720457312960;2024-07-08 16:48:32.997;1720457312997;38;4.12;0.01999998;2024-07-08 16:48:32.997;1720457312997;0;
127;208;2024-07-08 16:48:32.997;1720457312997;2024-07-08 16:48:33.035;1720457313035;38;4.14;0.01999998;2024-07-08 16:48:33.035;1720457313035;0;
127;209;2024-07-08 16:48:33.035;1720457313035;2024-07-08 16:48:33.035;1720457313036;0;4.16;0.01999998;2024-07-08 16:48:33.036;1720457313035;0;
128;210;2024-07-08 16:48:33.036;1720457313036;2024-07-08 16:48:33.061;1720457313061;26;4.18;0.01999998;2024-07-08 16:48:33.061;1720457313061;0;
128;211;2024-07-08 16:48:33.061;1720457313061;2024-07-08 16:48:33.061;1720457313061;0;4.2;0.01999998;2024-07-08 16:48:33.061;1720457313061;0;
129;212;2024-07-08 16:48:33.061;1720457313061;2024-07-08 16:48:33.092;1720457313092;31;4.22;0.01999998;2024-07-08 16:48:33.092;1720457313092;0;
130;213;2024-07-08 16:48:33.092;1720457313092;2024-07-08 16:48:33.130;1720457313130;38;4.24;0.01999998;2024-07-08 16:48:33.130;1720457313130;0;
130;214;2024-07-08 16:48:33.130;1720457313130;2024-07-08 16:48:33.130;1720457313130;0;4.26;0.01999998;2024-07-08 16:48:33.130;1720457313130;0;
131;215;2024-07-08 16:48:33.130;1720457313130;2024-07-08 16:48:33.170;1720457313170;40;4.28;0.01999998;2024-07-08 16:48:33.170;1720457313170;0;
131;216;2024-07-08 16:48:33.170;1720457313170;2024-07-08 16:48:33.171;1720457313171;1;4.3;0.01999998;2024-07-08 16:48:33.171;1720457313171;0;
132;217;2024-07-08 16:48:33.171;1720457313171;2024-07-08 16:48:33.196;1720457313196;25;4.32;0.01999998;2024-07-08 16:48:33.196;1720457313196;0;
133;218;2024-07-08 16:48:33.196;1720457313196;2024-07-08 16:48:33.223;1720457313223;27;4.34;0.01999998;2024-07-08 16:48:33.223;1720457313223;0;
133;219;2024-07-08 16:48:33.223;1720457313223;2024-07-08 16:48:33.225;1720457313225;2;4.36;0.02000046;2024-07-08 16:48:33.225;1720457313225;0;
134;220;2024-07-08 16:48:33.225;1720457313225;2024-07-08 16:48:33.263;1720457313263;38;4.38;0.01999998;2024-07-08 16:48:33.263;1720457313263;0;
134;221;2024-07-08 16:48:33.263;1720457313263;2024-07-08 16:48:33.263;1720457313263;0;4.4;0.01999998;2024-07-08 16:48:33.263;1720457313263;0;
135;222;2024-07-08 16:48:33.263;1720457313263;2024-07-08 16:48:33.305;1720457313305;42;4.42;0.01999998;2024-07-08 16:48:33.305;1720457313305;0;
136;223;2024-07-08 16:48:33.305;1720457313305;2024-07-08 16:48:33.332;1720457313332;27;4.44;0.01999998;2024-07-08 16:48:33.332;1720457313332;0;
136;224;2024-07-08 16:48:33.332;1720457313332;2024-07-08 16:48:33.332;1720457313332;0;4.46;0.01999998;2024-07-08 16:48:33.332;1720457313332;0;
137;225;2024-07-08 16:48:33.332;1720457313332;2024-07-08 16:48:33.358;1720457313358;26;4.48;0.01999998;2024-07-08 16:48:33.358;1720457313358;0;
137;226;2024-07-08 16:48:33.358;1720457313358;2024-07-08 16:48:33.359;1720457313359;1;4.5;0.01999998;2024-07-08 16:48:33.359;1720457313359;0;
138;227;2024-07-08 16:48:33.359;1720457313359;2024-07-08 16:48:33.400;1720457313400;41;4.52;0.01999998;2024-07-08 16:48:33.400;1720457313400;0;
139;228;2024-07-08 16:48:33.400;1720457313400;2024-07-08 16:48:33.429;1720457313429;29;4.54;0.01999998;2024-07-08 16:48:33.429;1720457313429;0;
139;229;2024-07-08 16:48:33.429;1720457313429;2024-07-08 16:48:33.430;1720457313430;1;4.56;0.01999998;2024-07-08 16:48:33.430;1720457313430;0;
140;230;2024-07-08 16:48:33.430;1720457313430;2024-07-08 16:48:33.455;1720457313455;25;4.58;0.01999998;2024-07-08 16:48:33.455;1720457313455;0;
140;231;2024-07-08 16:48:33.455;1720457313455;2024-07-08 16:48:33.456;1720457313456;1;4.6;0.01999998;2024-07-08 16:48:33.456;1720457313456;0;
141;232;2024-07-08 16:48:33.456;1720457313456;2024-07-08 16:48:33.508;1720457313508;52;4.62;0.01999998;2024-07-08 16:48:33.508;1720457313508;0;
142;233;2024-07-08 16:48:33.508;1720457313508;2024-07-08 16:48:33.535;1720457313535;27;4.64;0.01999998;2024-07-08 16:48:33.535;1720457313535;0;
142;234;2024-07-08 16:48:33.535;1720457313535;2024-07-08 16:48:33.535;1720457313535;0;4.66;0.01999998;2024-07-08 16:48:33.535;1720457313535;0;
143;235;2024-07-08 16:48:33.535;1720457313535;2024-07-08 16:48:33.563;1720457313563;28;4.68;0.01999998;2024-07-08 16:48:33.563;1720457313563;0;
143;236;2024-07-08 16:48:33.563;1720457313563;2024-07-08 16:48:33.563;1720457313563;0;4.7;0.01999998;2024-07-08 16:48:33.563;1720457313563;0;
144;237;2024-07-08 16:48:33.563;1720457313563;2024-07-08 16:48:33.592;1720457313592;29;4.72;0.01999998;2024-07-08 16:48:33.592;1720457313592;0;
145;238;2024-07-08 16:48:33.592;1720457313592;2024-07-08 16:48:33.630;1720457313630;38;4.74;0.01999998;2024-07-08 16:48:33.630;1720457313630;0;
145;239;2024-07-08 16:48:33.630;1720457313630;2024-07-08 16:48:33.631;1720457313631;1;4.76;0.01999998;2024-07-08 16:48:33.631;1720457313631;0;
146;240;2024-07-08 16:48:33.631;1720457313631;2024-07-08 16:48:33.670;1720457313670;39;4.78;0.01999998;2024-07-08 16:48:33.670;1720457313670;0;
146;241;2024-07-08 16:48:33.670;1720457313670;2024-07-08 16:48:33.671;1720457313671;1;4.8;0.01999998;2024-07-08 16:48:33.671;1720457313671;0;
147;242;2024-07-08 16:48:33.671;1720457313671;2024-07-08 16:48:33.696;1720457313696;25;4.82;0.01999998;2024-07-08 16:48:33.696;1720457313696;0;
148;243;2024-07-08 16:48:33.696;1720457313696;2024-07-08 16:48:33.735;1720457313735;39;4.84;0.01999998;2024-07-08 16:48:33.735;1720457313735;0;
148;244;2024-07-08 16:48:33.735;1720457313735;2024-07-08 16:48:33.736;1720457313736;1;4.86;0.01999998;2024-07-08 16:48:33.736;1720457313736;0;
149;245;2024-07-08 16:48:33.736;1720457313736;2024-07-08 16:48:33.774;1720457313774;38;4.88;0.02000046;2024-07-08 16:48:33.774;1720457313774;0;
149;246;2024-07-08 16:48:33.774;1720457313774;2024-07-08 16:48:33.775;1720457313775;0;4.9;0.01999998;2024-07-08 16:48:33.775;1720457313774;0;
150;247;2024-07-08 16:48:33.775;1720457313775;2024-07-08 16:48:33.806;1720457313806;32;4.92;0.01999998;2024-07-08 16:48:33.806;1720457313806;0;
151;248;2024-07-08 16:48:33.806;1720457313806;2024-07-08 16:48:33.831;1720457313831;25;4.94;0.01999998;2024-07-08 16:48:33.831;1720457313831;0;
151;249;2024-07-08 16:48:33.831;1720457313831;2024-07-08 16:48:33.832;1720457313832;1;4.96;0.01999998;2024-07-08 16:48:33.832;1720457313832;0;
152;250;2024-07-08 16:48:33.832;1720457313832;2024-07-08 16:48:33.896;1720457313896;64;4.98;0.01999998;2024-07-08 16:48:33.896;1720457313896;0;
152;251;2024-07-08 16:48:33.896;1720457313896;2024-07-08 16:48:33.896;1720457313896;0;5;0.01999998;2024-07-08 16:48:33.896;1720457313896;0;
153;252;2024-07-08 16:48:33.897;1720457313897;2024-07-08 16:48:33.936;1720457313936;40;5.02;0.01999998;2024-07-08 16:48:33.936;1720457313936;0;
154;253;2024-07-08 16:48:33.936;1720457313936;2024-07-08 16:48:33.962;1720457313962;26;5.04;0.01999998;2024-07-08 16:48:33.962;1720457313962;0;
154;254;2024-07-08 16:48:33.962;1720457313962;2024-07-08 16:48:33.963;1720457313963;1;5.06;0.01999998;2024-07-08 16:48:33.963;1720457313963;0;
155;255;2024-07-08 16:48:33.963;1720457313963;2024-07-08 16:48:33.987;1720457313987;24;5.08;0.01999998;2024-07-08 16:48:33.987;1720457313987;0;
155;256;2024-07-08 16:48:33.987;1720457313987;2024-07-08 16:48:33.988;1720457313988;1;5.1;0.01999998;2024-07-08 16:48:33.988;1720457313988;0;
156;257;2024-07-08 16:48:33.988;1720457313988;2024-07-08 16:48:34.022;1720457314022;34;5.12;0.01999998;2024-07-08 16:48:34.022;1720457314022;0;
157;258;2024-07-08 16:48:34.022;1720457314022;2024-07-08 16:48:34.055;1720457314055;33;5.14;0.01999998;2024-07-08 16:48:34.055;1720457314055;0;
157;259;2024-07-08 16:48:34.055;1720457314055;2024-07-08 16:48:34.055;1720457314055;0;5.16;0.01999998;2024-07-08 16:48:34.055;1720457314055;0;
158;260;2024-07-08 16:48:34.055;1720457314055;2024-07-08 16:48:34.096;1720457314096;41;5.18;0.01999998;2024-07-08 16:48:34.096;1720457314096;0;
158;261;2024-07-08 16:48:34.096;1720457314096;2024-07-08 16:48:34.097;1720457314097;1;5.2;0.01999998;2024-07-08 16:48:34.097;1720457314097;0;
159;262;2024-07-08 16:48:34.097;1720457314097;2024-07-08 16:48:34.134;1720457314134;37;5.22;0.01999998;2024-07-08 16:48:34.134;1720457314134;0;
160;263;2024-07-08 16:48:34.134;1720457314134;2024-07-08 16:48:34.166;1720457314166;32;5.24;0.01999998;2024-07-08 16:48:34.166;1720457314166;0;
160;264;2024-07-08 16:48:34.166;1720457314166;2024-07-08 16:48:34.167;1720457314167;1;5.26;0.01999998;2024-07-08 16:48:34.167;1720457314167;0;
161;265;2024-07-08 16:48:34.167;1720457314167;2024-07-08 16:48:34.190;1720457314190;23;5.28;0.01999998;2024-07-08 16:48:34.190;1720457314190;0;
161;266;2024-07-08 16:48:34.190;1720457314190;2024-07-08 16:48:34.191;1720457314191;1;5.3;0.01999998;2024-07-08 16:48:34.191;1720457314191;0;
162;267;2024-07-08 16:48:34.191;1720457314191;2024-07-08 16:48:34.229;1720457314229;38;5.32;0.01999998;2024-07-08 16:48:34.229;1720457314229;0;
163;268;2024-07-08 16:48:34.229;1720457314229;2024-07-08 16:48:34.269;1720457314269;40;5.34;0.01999998;2024-07-08 16:48:34.269;1720457314269;0;
163;269;2024-07-08 16:48:34.269;1720457314269;2024-07-08 16:48:34.270;1720457314270;1;5.36;0.01999998;2024-07-08 16:48:34.270;1720457314270;0;
164;270;2024-07-08 16:48:34.270;1720457314270;2024-07-08 16:48:34.298;1720457314298;28;5.38;0.02000046;2024-07-08 16:48:34.298;1720457314298;0;
164;271;2024-07-08 16:48:34.298;1720457314298;2024-07-08 16:48:34.298;1720457314298;0;5.4;0.01999998;2024-07-08 16:48:34.298;1720457314298;0;
165;272;2024-07-08 16:48:34.298;1720457314298;2024-07-08 16:48:34.322;1720457314322;24;5.42;0.01999998;2024-07-08 16:48:34.322;1720457314322;0;
166;273;2024-07-08 16:48:34.322;1720457314322;2024-07-08 16:48:34.361;1720457314361;39;5.44;0.01999998;2024-07-08 16:48:34.361;1720457314361;0;
166;274;2024-07-08 16:48:34.361;1720457314361;2024-07-08 16:48:34.362;1720457314362;1;5.46;0.01999998;2024-07-08 16:48:34.362;1720457314362;0;
167;275;2024-07-08 16:48:34.362;1720457314362;2024-07-08 16:48:34.403;1720457314403;41;5.48;0.01999998;2024-07-08 16:48:34.403;1720457314403;0;
167;276;2024-07-08 16:48:34.403;1720457314403;2024-07-08 16:48:34.404;1720457314404;1;5.5;0.01999998;2024-07-08 16:48:34.404;1720457314404;0;
168;277;2024-07-08 16:48:34.404;1720457314404;2024-07-08 16:48:34.431;1720457314431;27;5.52;0.01999998;2024-07-08 16:48:34.431;1720457314431;0;
169;278;2024-07-08 16:48:34.431;1720457314431;2024-07-08 16:48:34.454;1720457314454;23;5.54;0.01999998;2024-07-08 16:48:34.454;1720457314454;0;
169;279;2024-07-08 16:48:34.454;1720457314454;2024-07-08 16:48:34.455;1720457314455;1;5.56;0.01999998;2024-07-08 16:48:34.455;1720457314455;0;
170;280;2024-07-08 16:48:34.455;1720457314455;2024-07-08 16:48:34.494;1720457314494;39;5.58;0.01999998;2024-07-08 16:48:34.494;1720457314494;0;
170;281;2024-07-08 16:48:34.494;1720457314494;2024-07-08 16:48:34.494;1720457314494;0;5.6;0.01999998;2024-07-08 16:48:34.494;1720457314494;0;
171;282;2024-07-08 16:48:34.494;1720457314494;2024-07-08 16:48:34.533;1720457314533;39;5.62;0.01999998;2024-07-08 16:48:34.533;1720457314533;0;
172;283;2024-07-08 16:48:34.533;1720457314533;2024-07-08 16:48:34.562;1720457314562;29;5.64;0.01999998;2024-07-08 16:48:34.562;1720457314562;0;
172;284;2024-07-08 16:48:34.562;1720457314562;2024-07-08 16:48:34.562;1720457314563;0;5.66;0.01999998;2024-07-08 16:48:34.563;1720457314562;0;
173;285;2024-07-08 16:48:34.563;1720457314563;2024-07-08 16:48:34.590;1720457314590;28;5.68;0.01999998;2024-07-08 16:48:34.590;1720457314590;0;
173;286;2024-07-08 16:48:34.590;1720457314590;2024-07-08 16:48:34.591;1720457314591;1;5.7;0.01999998;2024-07-08 16:48:34.591;1720457314591;0;
174;287;2024-07-08 16:48:34.591;1720457314591;2024-07-08 16:48:34.628;1720457314628;37;5.72;0.01999998;2024-07-08 16:48:34.628;1720457314628;0;
175;288;2024-07-08 16:48:34.628;1720457314628;2024-07-08 16:48:34.661;1720457314661;33;5.74;0.01999998;2024-07-08 16:48:34.661;1720457314661;0;
175;289;2024-07-08 16:48:34.661;1720457314661;2024-07-08 16:48:34.661;1720457314661;0;5.76;0.01999998;2024-07-08 16:48:34.661;1720457314661;0;
176;290;2024-07-08 16:48:34.661;1720457314661;2024-07-08 16:48:34.697;1720457314697;36;5.78;0.01999998;2024-07-08 16:48:34.697;1720457314697;0;
176;291;2024-07-08 16:48:34.697;1720457314697;2024-07-08 16:48:34.698;1720457314698;1;5.8;0.01999998;2024-07-08 16:48:34.698;1720457314698;0;
177;292;2024-07-08 16:48:34.698;1720457314698;2024-07-08 16:48:34.735;1720457314735;37;5.82;0.01999998;2024-07-08 16:48:34.735;1720457314735;0;
178;293;2024-07-08 16:48:34.735;1720457314735;2024-07-08 16:48:34.763;1720457314763;28;5.84;0.01999998;2024-07-08 16:48:34.763;1720457314763;0;
178;294;2024-07-08 16:48:34.763;1720457314763;2024-07-08 16:48:34.763;1720457314763;0;5.86;0.01999998;2024-07-08 16:48:34.763;1720457314763;0;
179;295;2024-07-08 16:48:34.763;1720457314764;2024-07-08 16:48:34.789;1720457314789;26;5.88;0.01999998;2024-07-08 16:48:34.789;1720457314789;0;
179;296;2024-07-08 16:48:34.789;1720457314789;2024-07-08 16:48:34.790;1720457314790;1;5.9;0.02000046;2024-07-08 16:48:34.790;1720457314790;0;
180;297;2024-07-08 16:48:34.790;1720457314790;2024-07-08 16:48:34.828;1720457314828;38;5.92;0.01999998;2024-07-08 16:48:34.828;1720457314828;0;
181;298;2024-07-08 16:48:34.828;1720457314828;2024-07-08 16:48:34.866;1720457314866;38;5.94;0.01999998;2024-07-08 16:48:34.866;1720457314866;0;
181;299;2024-07-08 16:48:34.866;1720457314866;2024-07-08 16:48:34.866;1720457314866;0;5.96;0.01999998;2024-07-08 16:48:34.866;1720457314866;0;
182;300;2024-07-08 16:48:34.866;1720457314866;2024-07-08 16:48:34.905;1720457314905;39;5.98;0.01999998;2024-07-08 16:48:34.905;1720457314905;0;
182;301;2024-07-08 16:48:34.905;1720457314905;2024-07-08 16:48:34.906;1720457314906;1;6;0.01999998;2024-07-08 16:48:34.906;1720457314906;0;
183;302;2024-07-08 16:48:34.906;1720457314906;2024-07-08 16:48:34.949;1720457314949;43;6.02;0.01999998;2024-07-08 16:48:34.949;1720457314949;0;
184;303;2024-07-08 16:48:34.949;1720457314949;2024-07-08 16:48:34.985;1720457314985;36;6.04;0.01999998;2024-07-08 16:48:34.985;1720457314985;0;
184;304;2024-07-08 16:48:34.985;1720457314985;2024-07-08 16:48:34.985;1720457314985;0;6.06;0.01999998;2024-07-08 16:48:34.985;1720457314985;0;
185;305;2024-07-08 16:48:34.985;1720457314985;2024-07-08 16:48:35.012;1720457315012;27;6.08;0.01999998;2024-07-08 16:48:35.012;1720457315012;0;
185;306;2024-07-08 16:48:35.012;1720457315012;2024-07-08 16:48:35.013;1720457315013;1;6.1;0.01999998;2024-07-08 16:48:35.013;1720457315013;0;
186;307;2024-07-08 16:48:35.013;1720457315013;2024-07-08 16:48:35.039;1720457315039;26;6.12;0.01999998;2024-07-08 16:48:35.039;1720457315039;0;
187;308;2024-07-08 16:48:35.039;1720457315039;2024-07-08 16:48:35.065;1720457315065;26;6.14;0.01999998;2024-07-08 16:48:35.065;1720457315065;0;
187;309;2024-07-08 16:48:35.065;1720457315065;2024-07-08 16:48:35.065;1720457315065;0;6.16;0.01999998;2024-07-08 16:48:35.065;1720457315065;0;
188;310;2024-07-08 16:48:35.065;1720457315065;2024-07-08 16:48:35.092;1720457315092;27;6.18;0.01999998;2024-07-08 16:48:35.092;1720457315092;0;
188;311;2024-07-08 16:48:35.092;1720457315092;2024-07-08 16:48:35.093;1720457315093;1;6.2;0.01999998;2024-07-08 16:48:35.093;1720457315093;0;
189;312;2024-07-08 16:48:35.093;1720457315093;2024-07-08 16:48:35.132;1720457315132;39;6.22;0.01999998;2024-07-08 16:48:35.132;1720457315132;0;
190;313;2024-07-08 16:48:35.132;1720457315132;2024-07-08 16:48:35.159;1720457315159;27;6.24;0.01999998;2024-07-08 16:48:35.159;1720457315159;0;
190;314;2024-07-08 16:48:35.159;1720457315159;2024-07-08 16:48:35.159;1720457315160;0;6.26;0.01999998;2024-07-08 16:48:35.160;1720457315159;0;
191;315;2024-07-08 16:48:35.160;1720457315160;2024-07-08 16:48:35.187;1720457315187;28;6.28;0.01999998;2024-07-08 16:48:35.187;1720457315187;0;
191;316;2024-07-08 16:48:35.187;1720457315187;2024-07-08 16:48:35.188;1720457315188;1;6.3;0.01999998;2024-07-08 16:48:35.188;1720457315188;0;
192;317;2024-07-08 16:48:35.188;1720457315188;2024-07-08 16:48:35.223;1720457315223;35;6.32;0.01999998;2024-07-08 16:48:35.223;1720457315223;0;
193;318;2024-07-08 16:48:35.223;1720457315223;2024-07-08 16:48:35.265;1720457315265;42;6.34;0.01999998;2024-07-08 16:48:35.265;1720457315265;0;
193;319;2024-07-08 16:48:35.265;1720457315265;2024-07-08 16:48:35.266;1720457315266;1;6.36;0.01999998;2024-07-08 16:48:35.266;1720457315266;0;
194;320;2024-07-08 16:48:35.266;1720457315266;2024-07-08 16:48:35.305;1720457315305;39;6.38;0.01999998;2024-07-08 16:48:35.305;1720457315305;0;
194;321;2024-07-08 16:48:35.305;1720457315305;2024-07-08 16:48:35.305;1720457315305;0;6.4;0.01999998;2024-07-08 16:48:35.305;1720457315305;0;
195;322;2024-07-08 16:48:35.305;1720457315305;2024-07-08 16:48:35.331;1720457315331;26;6.42;0.02000046;2024-07-08 16:48:35.331;1720457315331;0;
196;323;2024-07-08 16:48:35.331;1720457315331;2024-07-08 16:48:35.358;1720457315358;27;6.44;0.01999998;2024-07-08 16:48:35.358;1720457315358;0;
196;324;2024-07-08 16:48:35.358;1720457315358;2024-07-08 16:48:35.359;1720457315359;1;6.46;0.01999998;2024-07-08 16:48:35.359;1720457315359;0;
197;325;2024-07-08 16:48:35.359;1720457315359;2024-07-08 16:48:35.397;1720457315397;38;6.48;0.01999998;2024-07-08 16:48:35.397;1720457315397;0;
197;326;2024-07-08 16:48:35.397;1720457315397;2024-07-08 16:48:35.398;1720457315398;1;6.5;0.01999998;2024-07-08 16:48:35.398;1720457315398;0;
198;327;2024-07-08 16:48:35.398;1720457315398;2024-07-08 16:48:35.437;1720457315437;39;6.52;0.01999998;2024-07-08 16:48:35.437;1720457315437;0;
199;328;2024-07-08 16:48:35.437;1720457315437;2024-07-08 16:48:35.462;1720457315462;25;6.54;0.01999998;2024-07-08 16:48:35.462;1720457315462;0;
199;329;2024-07-08 16:48:35.462;1720457315462;2024-07-08 16:48:35.462;1720457315462;0;6.56;0.01999998;2024-07-08 16:48:35.462;1720457315462;0;
200;330;2024-07-08 16:48:35.462;1720457315462;2024-07-08 16:48:35.487;1720457315487;25;6.58;0.01999998;2024-07-08 16:48:35.487;1720457315487;0;
200;331;2024-07-08 16:48:35.487;1720457315487;2024-07-08 16:48:35.487;1720457315488;0;6.6;0.01999998;2024-07-08 16:48:35.488;1720457315487;0;
201;332;2024-07-08 16:48:35.488;1720457315488;2024-07-08 16:48:35.527;1720457315527;40;6.62;0.01999998;2024-07-08 16:48:35.527;1720457315527;0;
202;333;2024-07-08 16:48:35.527;1720457315527;2024-07-08 16:48:35.555;1720457315555;28;6.64;0.01999998;2024-07-08 16:48:35.555;1720457315555;0;
202;334;2024-07-08 16:48:35.555;1720457315555;2024-07-08 16:48:35.556;1720457315556;1;6.66;0.01999998;2024-07-08 16:48:35.556;1720457315556;0;
203;335;2024-07-08 16:48:35.556;1720457315556;2024-07-08 16:48:35.589;1720457315589;33;6.68;0.01999998;2024-07-08 16:48:35.589;1720457315589;0;
203;336;2024-07-08 16:48:35.589;1720457315589;2024-07-08 16:48:35.589;1720457315589;0;6.7;0.01999998;2024-07-08 16:48:35.589;1720457315589;0;
204;337;2024-07-08 16:48:35.589;1720457315589;2024-07-08 16:48:35.631;1720457315631;42;6.72;0.01999998;2024-07-08 16:48:35.631;1720457315631;0;
