sep=;
FrameUpdate;FrameFixed;timestampStartCycle;timestampStartCycleMillisecond;timestampStartFixed;timestampStartFixedMillisecond;timestampDifference;timestampUnityTime;timestampUnityTimeDifference;OVRInputLTouchPositionX;OVRInputLTouchPositionY;OVRInputLTouchPositionZ;OVRInputLTouchSpeed;OVRInputLTouchVelocityX;OVRInputLTouchVelocityY;OVRInputLTouchVelocityZ;OVRInputLTouchAccelerationX;OVRInputLTouchAccelerationY;OVRInputLTouchAccelerationZ;OVRInputLTouchAccelerationStrength;OVRInputLTouchOrientationX;OVRInputLTouchOrientationY;OVRInputLTouchOrientationZ;OVRInputLTouchOrientationW;OVRInputLTouchAngSpeed;OVRInputLTouchAngVelocityX;OVRInputLTouchAngVelocityY;OVRInputLTouchAngVelocityZ;OVRInputLTouchAngAccelerationX;OVRInputLTouchAngAccelerationY;OVRInputLTouchAngAccelerationZ;OVRInputLTouchAngAccelerationStrength;OVRInputRTouchPositionX;OVRInputRTouchPositionY;OVRInputRTouchPositionZ;OVRInputRTouchSpeed;OVRInputRTouchVelocityX;OVRInputRTouchVelocityY;OVRInputRTouchVelocityZ;OVRInputRTouchAccelerationX;OVRInputRTouchAccelerationY;OVRInputRTouchAccelerationZ;OVRInputRTouchAccelerationStrength;OVRInputRTouchOrientationX;OVRInputRTouchOrientationY;OVRInputRTouchOrientationZ;OVRInputRTouchOrientationW;OVRInputRTouchAngSpeed;OVRInputRTouchAngVelocityX;OVRInputRTouchAngVelocityY;OVRInputRTouchAngVelocityZ;OVRInputRTouchAngAccelerationX;OVRInputRTouchAngAccelerationY;OVRInputRTouchAngAccelerationZ;OVRInputRTouchAngAccelerationStrength;RawButton.None;RawTouch.None;RawNearTouch.None;RawAxis1D.None;RawAxis2D.None;OVRNodeHeadPositionX;OVRNodeHeadPositionY;OVRNodeHeadPositionZ;OVRNodeHeadSpeed;OVRNodeHeadVelocityX;OVRNodeHeadVelocityY;OVRNodeHeadVelocityZ;OVRNodeHeadAccelerationX;OVRNodeHeadAccelerationY;OVRNodeHeadAccelerationZ;OVRNodeHeadAccelerationStrength;OVRNodeHeadOrientationX;OVRNodeHeadOrientationY;OVRNodeHeadOrientationZ;OVRNodeHeadOrientationW;OVRNodeHeadAngSpeed;OVRNodeHeadAngVelocityX;OVRNodeHeadAngVelocityY;OVRNodeHeadAngVelocityZ;OVRNodeHeadAngAccelerationX;OVRNodeHeadAngAccelerationY;OVRNodeHeadAngAccelerationZ;OVRNodeHeadAngAccelerationStrength;timestampEndFixed;timestampEndFixedMillisecond;teleportInfo;Command
228;377;2024-09-23 14:12:42.386;1727100762386;2024-09-23 14:12:42.438;1727100762438;52;7.52;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.0203061;1.092988;-0.005296155;0.1893796;0.1878034;-0.01994417;-0.01402721;0;0;0;0;0.04978525;0.02678947;0.03623801;0.9977428;1.676848;-0.2932745;-1.648188;-0.09637501;0;0;0;0;2024-09-23 14:12:42.438;1727100762438;0;
229;378;2024-09-23 14:12:42.438;1727100762438;2024-09-23 14:12:42.491;1727100762491;53;7.54;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.01071998;1.090911;-0.0055604;0.1834512;0.1810773;-0.02906973;-0.004506439;0;0;0;0;0.05843161;0.0670673;0.03089054;0.9955569;1.575857;-0.337687;-1.528449;-0.1820361;0;0;0;0;2024-09-23 14:12:42.491;1727100762491;0;
229;379;2024-09-23 14:12:42.491;1727100762491;2024-09-23 14:12:42.492;1727100762492;1;7.56;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.01071998;1.090911;-0.0055604;0.1834512;0.1810773;-0.02906973;-0.004506439;0;0;0;0;0.05843161;0.0670673;0.03089054;0.9955569;1.575857;-0.337687;-1.528449;-0.1820361;0;0;0;0;2024-09-23 14:12:42.492;1727100762492;0;
230;380;2024-09-23 14:12:42.492;1727100762492;2024-09-23 14:12:42.547;1727100762547;55;7.58;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.002680562;1.088568;-0.006001209;0.1649039;0.1612059;-0.03466018;0.002146676;0;0;0;0;0.06780322;0.0972583;0.02370728;0.9926639;1.345736;-0.3660948;-1.270037;-0.2529574;0;0;0;0;2024-09-23 14:12:42.547;1727100762547;0;
230;381;2024-09-23 14:12:42.547;1727100762547;2024-09-23 14:12:42.548;1727100762548;1;7.6;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.002680562;1.088568;-0.006001209;0.1649039;0.1612059;-0.03466018;0.002146676;0;0;0;0;0.06780322;0.0972583;0.02370728;0.9926639;1.345736;-0.3660948;-1.270037;-0.2529574;0;0;0;0;2024-09-23 14:12:42.548;1727100762548;0;
231;382;2024-09-23 14:12:42.548;1727100762548;2024-09-23 14:12:42.597;1727100762597;49;7.62;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.004039186;1.086583;-0.005869513;0.1465724;0.1416372;-0.03753664;0.003656089;0;0;0;0;0.0774437;0.1191378;0.01993039;0.9896523;1.092197;-0.3773393;-1.004509;-0.2036412;0;0;0;0;2024-09-23 14:12:42.597;1727100762597;0;
232;383;2024-09-23 14:12:42.597;1727100762597;2024-09-23 14:12:42.633;1727100762634;36;7.64;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.00918011;1.084081;-0.006051447;0.1272506;0.1211629;-0.03885147;0.00168368;0;0;0;0;0.08571162;0.1356324;0.01302837;0.9869588;0.8976303;-0.3571029;-0.7933803;-0.2208292;0;0;0;0;2024-09-23 14:12:42.634;1727100762633;0;
232;384;2024-09-23 14:12:42.634;1727100762634;2024-09-23 14:12:42.635;1727100762635;2;7.66;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.00918011;1.084081;-0.006051447;0.1272506;0.1211629;-0.03885147;0.00168368;0;0;0;0;0.08571162;0.1356324;0.01302837;0.9869588;0.8976303;-0.3571029;-0.7933803;-0.2208292;0;0;0;0;2024-09-23 14:12:42.635;1727100762635;0;
233;385;2024-09-23 14:12:42.635;1727100762635;2024-09-23 14:12:42.685;1727100762685;50;7.68;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01084125;1.083349;-0.00566511;0.1070929;0.09995742;-0.03843128;-0.0006668828;0;0;0;0;0.08958054;0.1365819;0.01103963;0.9865084;0.7044742;-0.3423263;-0.5821275;-0.2005596;0;0;0;0;2024-09-23 14:12:42.685;1727100762685;0;
233;386;2024-09-23 14:12:42.685;1727100762685;2024-09-23 14:12:42.686;1727100762686;1;7.7;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01084125;1.083349;-0.00566511;0.1070929;0.09995742;-0.03843128;-0.0006668828;0;0;0;0;0.08958054;0.1365819;0.01103963;0.9865084;0.7044742;-0.3423263;-0.5821275;-0.2005596;0;0;0;0;2024-09-23 14:12:42.686;1727100762686;0;
234;387;2024-09-23 14:12:42.686;1727100762686;2024-09-23 14:12:42.740;1727100762740;54;7.72;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01375199;1.081866;-0.005017853;0.07970033;0.07255259;-0.03214551;-0.007411449;0;0;0;0;0.09421676;0.1386842;0.008202372;0.9858106;0.4223344;-0.2565552;-0.3047375;-0.1402882;0;0;0;0;2024-09-23 14:12:42.741;1727100762740;0;
235;388;2024-09-23 14:12:42.741;1727100762741;2024-09-23 14:12:42.797;1727100762797;57;7.74;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01545927;1.080683;-0.004404648;0.05719949;0.04980478;-0.02587386;-0.01103669;0;0;0;0;0.09813975;0.1365682;0.005855813;0.9857401;0.239525;-0.1991592;-0.09353312;-0.09465404;0;0;0;0;2024-09-23 14:12:42.797;1727100762797;0;
235;389;2024-09-23 14:12:42.797;1727100762797;2024-09-23 14:12:42.798;1727100762798;1;7.76;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01545927;1.080683;-0.004404648;0.05719949;0.04980478;-0.02587386;-0.01103669;0;0;0;0;0.09813975;0.1365682;0.005855813;0.9857401;0.239525;-0.1991592;-0.09353312;-0.09465404;0;0;0;0;2024-09-23 14:12:42.798;1727100762798;0;
236;390;2024-09-23 14:12:42.798;1727100762798;2024-09-23 14:12:42.831;1727100762831;33;7.78;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01628881;1.079881;-0.003419131;0.04228668;0.03409299;-0.02141258;-0.0129357;0;0;0;0;0.1007922;0.1330378;0.002726362;0.9859688;0.1796418;-0.1544072;0.02205865;-0.08912367;0;0;0;0;2024-09-23 14:12:42.831;1727100762831;0;
236;391;2024-09-23 14:12:42.831;1727100762831;2024-09-23 14:12:42.832;1727100762832;1;7.8;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01628881;1.079881;-0.003419131;0.04228668;0.03409299;-0.02141258;-0.0129357;0;0;0;0;0.1007922;0.1330378;0.002726362;0.9859688;0.1796418;-0.1544072;0.02205865;-0.08912367;0;0;0;0;2024-09-23 14:12:42.832;1727100762832;0;
237;392;2024-09-23 14:12:42.832;1727100762832;2024-09-23 14:12:42.885;1727100762885;53;7.82;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01609503;1.079507;-0.003043386;0.02739944;0.01620717;-0.01772162;-0.01319095;0;0;0;0;0.1010211;0.1278675;0.001662962;0.9866316;0.1907776;-0.1105179;0.1361518;-0.07513031;0;0;0;0;2024-09-23 14:12:42.885;1727100762885;0;
238;393;2024-09-23 14:12:42.885;1727100762885;2024-09-23 14:12:42.938;1727100762938;53;7.84;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01610471;1.078809;-0.00226017;0.0200342;0.004561204;-0.01391756;-0.0136699;0;0;0;0;0.1025251;0.122326;-0.0005933981;0.9871801;0.2075368;-0.08069566;0.1808281;-0.06213661;0;0;0;0;2024-09-23 14:12:42.939;1727100762938;0;
238;394;2024-09-23 14:12:42.939;1727100762939;2024-09-23 14:12:42.940;1727100762940;2;7.86;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01610471;1.078809;-0.00226017;0.0200342;0.004561204;-0.01391756;-0.0136699;0;0;0;0;0.1025251;0.122326;-0.0005933981;0.9871801;0.2075368;-0.08069566;0.1808281;-0.06213661;0;0;0;0;2024-09-23 14:12:42.940;1727100762940;0;
239;395;2024-09-23 14:12:42.940;1727100762940;2024-09-23 14:12:42.994;1727100762994;54;7.88;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01576768;1.078071;-0.001489259;0.01880715;-0.004262511;-0.0127694;-0.01313325;0;0;0;0;0.1050602;0.1168343;-0.001983303;0.9875769;0.2153145;-0.0883778;0.1930115;-0.03600381;0;0;0;0;2024-09-23 14:12:42.994;1727100762994;0;
239;396;2024-09-23 14:12:42.994;1727100762994;2024-09-23 14:12:42.995;1727100762995;1;7.9;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01576768;1.078071;-0.001489259;0.01880715;-0.004262511;-0.0127694;-0.01313325;0;0;0;0;0.1050602;0.1168343;-0.001983303;0.9875769;0.2153145;-0.0883778;0.1930115;-0.03600381;0;0;0;0;2024-09-23 14:12:42.995;1727100762995;0;
240;397;2024-09-23 14:12:42.995;1727100762995;2024-09-23 14:12:43.050;1727100763050;55;7.92;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01417542;1.077719;-0.0007742038;0.02199169;-0.01461997;-0.009858094;-0.01314187;0;0;0;0;0.1062421;0.1102808;-0.002399809;0.9882029;0.2261965;-0.06156188;0.2175442;-0.007039177;0;0;0;0;2024-09-23 14:12:43.050;1727100763050;0;
241;398;2024-09-23 14:12:43.050;1727100763050;2024-09-23 14:12:43.085;1727100763085;35;7.94;0.02000046;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01236023;1.077853;-0.0001021428;0.02617845;-0.02176371;-0.007230612;-0.0126242;0;0;0;0;0.1063906;0.1023008;-0.003074015;0.9890431;0.2537606;-0.03635196;0.2511428;0.0005355219;0;0;0;0;2024-09-23 14:12:43.085;1727100763085;0;
241;399;2024-09-23 14:12:43.085;1727100763085;2024-09-23 14:12:43.086;1727100763086;1;7.96;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01236023;1.077853;-0.0001021428;0.02617845;-0.02176371;-0.007230612;-0.0126242;0;0;0;0;0.1063906;0.1023008;-0.003074015;0.9890431;0.2537606;-0.03635196;0.2511428;0.0005355219;0;0;0;0;2024-09-23 14:12:43.086;1727100763086;0;
242;400;2024-09-23 14:12:43.086;1727100763086;2024-09-23 14:12:43.140;1727100763140;54;7.98;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01081064;1.078878;0.000263501;0.03813139;-0.03496937;0.006859167;-0.01356827;0;0;0;0;0.1002489;0.09471409;-0.003484411;0.9904379;0.3555951;0.1021523;0.3405615;-0.005535265;0;0;0;0;2024-09-23 14:12:43.140;1727100763140;0;
242;401;2024-09-23 14:12:43.140;1727100763140;2024-09-23 14:12:43.141;1727100763141;1;8;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01081064;1.078878;0.000263501;0.03813139;-0.03496937;0.006859167;-0.01356827;0;0;0;0;0.1002489;0.09471409;-0.003484411;0.9904379;0.3555951;0.1021523;0.3405615;-0.005535265;0;0;0;0;2024-09-23 14:12:43.142;1727100763141;0;
243;402;2024-09-23 14:12:43.142;1727100763142;2024-09-23 14:12:43.191;1727100763191;50;8.02;0.0199995;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.007212378;1.081886;0.001440704;0.06110043;-0.05074032;0.03049547;-0.01512313;0;0;0;0;0.08796022;0.07750444;-0.003974844;0.9930963;0.5854856;0.3016836;0.5017745;-0.001672543;0;0;0;0;2024-09-23 14:12:43.192;1727100763191;0;
244;403;2024-09-23 14:12:43.192;1727100763192;2024-09-23 14:12:43.247;1727100763247;56;8.04;0.02000046;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0006505735;1.08602;0.001243736;0.1023713;-0.08465783;0.05693289;-0.008460879;0;0;0;0;0.07156984;0.05227004;-0.01020786;0.9960127;0.8915962;0.4676515;0.7510354;-0.1104162;0;0;0;0;2024-09-23 14:12:43.247;1727100763247;0;
244;404;2024-09-23 14:12:43.247;1727100763247;2024-09-23 14:12:43.248;1727100763248;1;8.059999;0.0199995;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0006505735;1.08602;0.001243736;0.1023713;-0.08465783;0.05693289;-0.008460879;0;0;0;0;0.07156984;0.05227004;-0.01020786;0.9960127;0.8915962;0.4676515;0.7510354;-0.1104162;0;0;0;0;2024-09-23 14:12:43.248;1727100763248;0;
245;405;2024-09-23 14:12:43.248;1727100763248;2024-09-23 14:12:43.300;1727100763300;52;8.08;0.02000046;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.006232771;1.09062;-1.485494E-05;0.1369454;-0.1140619;0.07533858;0.00824764;0;0;0;0;0.0549332;0.02178322;-0.01234953;0.998176;1.099612;0.5372788;0.9564977;-0.07477102;0;0;0;0;2024-09-23 14:12:43.300;1727100763300;0;
245;406;2024-09-23 14:12:43.300;1727100763300;2024-09-23 14:12:43.302;1727100763302;2;8.099999;0.0199995;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.006232771;1.09062;-1.485494E-05;0.1369454;-0.1140619;0.07533858;0.00824764;0;0;0;0;0.0549332;0.02178322;-0.01234953;0.998176;1.099612;0.5372788;0.9564977;-0.07477102;0;0;0;0;2024-09-23 14:12:43.302;1727100763302;0;
246;407;2024-09-23 14:12:43.302;1727100763302;2024-09-23 14:12:43.354;1727100763354;52;8.12;0.02000046;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.01277551;1.094376;-0.001851984;0.1439897;-0.1207607;0.0753774;0.02163645;0;0;0;0;0.03991321;-0.01060936;-0.007296378;0.9991202;1.207651;0.5425516;1.074399;0.09861668;0;0;0;0;2024-09-23 14:12:43.355;1727100763354;0;
247;408;2024-09-23 14:12:43.355;1727100763355;2024-09-23 14:12:43.408;1727100763408;54;8.139999;0.0199995;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.01721437;1.096038;-0.00468628;0.1226513;-0.1032453;0.05444742;0.03767265;0;0;0;0;0.03260563;-0.03617219;-0.002222629;0.9988111;1.081347;0.3859028;0.9944936;0.1771238;0;0;0;0;2024-09-23 14:12:43.408;1727100763408;0;
